__mclCluster,EnrichmentMap::-log10(pvalue) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (human_r_protein_coding_classic.GseaPreranked),name,selected,shared name
28,2,-2,2,-0.99,-0.15709999999999999,7.7299999999999994E-2,1,IRF3|HDAC4|IRF7|PPARG|CACTIN|SAMHD1|DNAJA3|TRAF3|NR1H2|IFI27|NR1H3|WNT5A|LSM14A|TRIM41|CR2|METTL3|TRIM56|TRIM6|TRIM65|AZI2|TTLL12|CDC37|ARG1|MAVS|IFNL1|UBE2K|USP18|MMP12|USP27X|USP29|TBK1|PTPN11|IFITM1|ADAR|IFITM2|MYD88|IFITM3|YTHDF2|YTHDF3|STAT2|ISG15|MED1|NLRC5|ZBP1|IFNAR2|JAK2|CIITA|IFNGR2|IRGM|OTOP1|OAS3|OASL|EPG5|CNOT7|IFNGR1|PARP14|TBKBP1|DCST1|TXK|IFNE|TYK2|PTPN1|PTPN2|IFNAR1|PTPN6|EIF4E2|IFNA5|IFNG|IFNLR1|JAK1|IL10RB|FADD|MUL1|OAS1|GIGYF2|SP100|TP53|RNF185|GPR108|OAS2|STING1|PARP9|TREX1|HPX|HCK|IFIH1|RBM47|SIN3A|IFNK|IKBKE|RAF1|SMIM30|STAT1|IRAK1|TANK|IRF1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,96,ENR,GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,-1.8338000000000001,0.01,GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,FALSE,GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY
2,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.35620000000000002,0,0,ABCD1|ACTN3|AK4|ANTKMT|ATP5F1A|ATP5F1B|ATP5F1C|ATP5F1D|ATP5F1E|ATP5IF1|ATP5ME|ATP5MF|ATP5MG|ATP5PB|ATP5PD|ATP5PF|ATP5PO|ATP7A|ATPSCKMT|BCL2L13|BID|C2ORF69|CCNB1|CDK1|CHCHD10|CHCHD2|COA6|COQ9|COX4I1|COX4I2|COX5A|COX5B|COX6A1|COX6A2|COX6B1|COX6B2|COX6C|COX7A1|COX7A2|COX7A2L|COX7B|COX7B2|COX7C|COX8A|COX8C|CYC1|CYCS|DGUOK|DLD|DNAJC15|DNAJC30|ETFRF1|FXN|GHITM|ISCU|MACROH2A1|MLXIPL|MSH2|MT-ATP6|MT-ATP8|MT-CO1|MT-CO2|MT-CO3|MT-CYB|MT-ND1|MT-ND2|MT-ND3|MT-ND4|MT-ND4L|MT-ND5|MT-ND6|MTCH2|NDUFA1|NDUFA10|NDUFA11|NDUFA12|NDUFA13|NDUFA2|NDUFA3|NDUFA5|NDUFA6|NDUFA7|NDUFA8|NDUFA9|NDUFAB1|NDUFAF1|NDUFB1|NDUFB10|NDUFB11|NDUFB2|NDUFB3|NDUFB4|NDUFB5|NDUFB6|NDUFB7|NDUFB8|NDUFB9|NDUFC1|NDUFC2|NDUFC2-KCTD14|NDUFS1|NDUFS2|NDUFS3|NDUFS4|NDUFS5|NDUFS6|NDUFS7|NDUFS8|NDUFV1|NDUFV2|NDUFV3|NIPSNAP2|NUPR1|PARK7|PINK1|PPIF|RHOA|SDHA|SDHAF2|SDHB|SDHC|SDHD|SHMT2|SIRT3|SLC25A23|SLC25A33|SLC25A51|SNCA|STOML2|TEFM|TMEM135|TNF|UQCC2|UQCC3|UQCR10|UQCR11|UQCRB|UQCRC1|UQCRC2|UQCRFS1|UQCRH|UQCRHL|UQCRQ|VCP,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_OXIDATIVE_PHOSPHORYLATION,144,ENR,GOBP_OXIDATIVE_PHOSPHORYLATION,-4.8554000000000004,0,GOBP_OXIDATIVE_PHOSPHORYLATION,FALSE,GOBP_OXIDATIVE_PHOSPHORYLATION
17,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.17349999999999999,2.18E-2,0.97399999999999998,TRIM16|CARD18|CCL3|HK1|CD33|ERRFI1|FFAR1|TLR6|PYCARD|TNFAIP3|CCR7|ACP5|IL1R2|NR1H4|P2RX7|ARG2|WNT5A|SERPINB1|AIM2|TYROBP|ARRB2|EGR1|HMGB1|HDAC3|IGF1|SMAD3|USP50|CX3CL1|CX3CR1|CARD8|PML|CASP1|CASP8|STMP1|CD36|CEACAM1|FOXP1|PANX1|CPTP|FZD5|GSDMD|F2RL1|GBP5|GAS6|NOD1|NOD2|TMED10|F2R|IFI16|RAD21|IL16|IL17A|INAVA|APOA1|RIPK2|CARD16|LILRA2|CLEC7A|LGALS9|S100A13|ELF4|HAVCR2|SPHK1|FFAR4|MEFV|NLRP7|NAIP|MYD88|GSTP1|TNF|NLRC4|ISL1|JAK2|NLRP1|NLRP12|NLRP10|NLRP2B|NLRP3|LILRB4|HDAC2|HSPB1|STAT3|TREM2|GHRL|TLR4|GHSR|TLR8|AGER|LILRA5|ZC3H12A|IFNG|PYDC1|APP|NLRP2|RELA|ANXA1|SAA1|IL10|ORM1|IL6|ORM2|AZU1|PANX2|PANX3|SIRPA|CALCA|MALT1|CCL19|LPL|S1PR3|GIT1|TMEM106A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTERLEUKIN_1_PRODUCTION,112,ENR,GOBP_INTERLEUKIN_1_PRODUCTION,-2.1652999999999998,0,GOBP_INTERLEUKIN_1_PRODUCTION,FALSE,GOBP_INTERLEUKIN_1_PRODUCTION
25,1.82390874094432,-1.82390874094432,1.82390874094432,-0.98499999999999999,-0.20979999999999999,4.7800000000000002E-2,1,THBS1|CD33|AKAP8|CLEC4A|CACTIN|CHRNA7|ERRFI1|TLR6|TNFAIP3|AXL|GPNMB|BCL3|ACP5|NR1H4|MC1R|ARG2|CD274|LILRA4|BPI|LBP|LGALS9|IL37|LTF|ELF4|HAVCR2|ARRB2|CIDEA|DICER1|FXR1|HDAC3|IGF1|CX3CL1|GSTP1|NFKBIL1|NLRC3|LILRB1|LILRB4|TSPO|PTPN22|RARA|TREM2|GHRL|TLR4|FOXP3|GHSR|POMC|TRIM27|VSIR|ZC3H12A|ILRUN|HSF1|PTPN6|IL4|ADIPOQ|SELENOS|IL10|GAS6|IL27RA|ORM1|SIRPA|SLAMF1|GPR18|TWIST1|C5AR2|RAD21|SYT11|IRAK3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,67,ENR,GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,-1.9684999999999999,1.4999999999999999E-2,GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,FALSE,GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
26,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1426,2.07E-2,0.96599999999999997,FEM1A|AHR|PPARG|TNFAIP6|NDFIP1|CCN3|ENPP3|IER3|TNFAIP3|MVK|ACP5|CD200|CD200R1|NR1H2|NR1H3|NR1H4|YES1|ACOD1|TRIM65|SHARPIN|TYRO3|PPARD|PTPRC|FOXF1|IGF1|SMAD3|CX3CL1|INS|CXCL17|IL13|SRC|NFKB1|NR1D1|CYP19A1|CYLD|SOCS5|IL22RA1|ELANE|TNFRSF1B|DUSP10|PLK2|PLA2G10|PSMA1|FCGR2B|ADORA1|FGR|FPR2|SELENOS|PSMB4|VPS35|GATA3|GPS2|NPY|HCK|RB1|IL17A|PLCG1|SYT11|APOA1|IL33|FYN|ADORA2A|NT5E|APCS|ASH1L|C1QTNF12|TNFRSF1A|CDH5|PRKCD|CST7|DSG2|ELF4|LYN|EXTL3|HLA-DRB1|FAM76B|MDK|FFAR4|C1QTNF3|GPER1|IL12B|MEFV|GPX1|MFHAS1|FNDC4|FURIN|FXR1|HGF|GNAS|TRIM45|IL20RB|GPR17|GPR31|CLEC12A|GRN|GSTP1|IL22|IL22RA2|NLRC3|IL2RA|ISL1|NLRP12|SMPDL3B|IRGM|KRT1|NLRP3|LRFN5|RABGEF1|NLRX1|MACIR|NLRP6|MAPK7|METRNL|PGLYRP1|PPARA|MKRN2|MMP26|OTULIN|STAT3|TMSB4X|NPY5R|TREM2|NR1D2|NR5A2|GHRL|FOXP3|GHSR|AOAH|PTGER4|IL10RA|PPP1R13L|GBA1|PTPN2|PROC|PTPN6|PTGIS|SLC39A8|IL4|RHBDF2|ADIPOQ|MAPK14|RPS19|SBNO1|ALOX5|ARNT|SAA1|IL10|IL2|SIGLEC10|SOCS3|TAFA3|BCR|TEK|SIRPA|TNFAIP8L2|ADA|LDLR|SLAMF8|KLF4|UACA|RORA|SPN|LPCAT3|WFDC1|SOD1|GIT1|APOE|SYK,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,168,ENR,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,-2.1758000000000002,0,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,FALSE,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE
21,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.17150000000000001,3.2000000000000002E-3,0.22,NAT10|NEK2|ARL2|CCNL1|CCNL2|CROCC|CDK11A|CDK11B|ARHGEF10|ATF5|BBS4|BNIP2|C10ORF90|C2CD3|CCDC102B|CCDC15|CCDC57|CENATAC|CCDC61|CCDC78|PAFAH1B1|CCP110|CDK5RAP2|CEP120|CEP131|CDK1|CEP135|CEP152|CEP192|CEP250|CEP295|CEP295NL|FES|CEP44|CEP68|CHMP1A|CEP72|CHMP1B|RAB6C|CEP76|CHMP2A|CEP85|CHMP2B|CETN2|CHMP3|CETN3|CHMP4C|BRSK1|CHD3|CHMP5|CHORDC1|PLK1|CKAP5|CNTLN|CNTROB|DEUP1|DZIP1|E2F4|GADD45A|HAUS1|HAUS2|CLASP1|HAUS3|BRCA2|CLASP2|HAUS4|HAUS5|CEP63|HAUS6|DCTN1|HAUS7|HAUS8|HEPACAM2|ITGB1BP2|KIAA0753|KIAA1614|KIF11|KIF15|KIF25|SLC16A1|MAP9|FBXW11|MCPH1|MDM1|NDC80|NIN|NUBP1|NUP62|ODF2|KIF3A|OFD1|KIF3B|PARD6A|PARD6B|GEN1|PARD6G|PCLAF|PCM1|SIRT1|PDE4DIP|PKD2|PKHD1|PLK2|PLK4|POC1A|POC5|AURKA|PPP1R12A|PPP1R35|RANBP1|RTTN|SAC3D1|SASS6|NDE1|SDCCAG8|FOXJ1|NDEL1|SGO1|BCL2L10|CCDC42|SPICE1|SSX2IP|STIL|TRIM37|TUBA1A|TUBE1|USP33|UXT|WDR62|WDR90|NSFL1C|PDCD6IP|CHMP4B|TMEM67|KAT2A|KAT2B|POC1B|UVRAG|XRCC2|XRCC3|ALMS1|CDK2|MARK4|NPM1|CTNNB1|DNM2|UBXN2B|CCNF|CDC20B|XPO1|GCC2|GOLGA2|VPS4B|BRCA1|CHEK1|RBM14|ROCK2|MCIDAS|FBXW5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,159,ENR,GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,-2.5554999999999999,0,GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,FALSE,GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION
,2.4089353929735,-2.4089353929735,2.4089353929735,-0.99609999999999999,-0.13780000000000001,7.1400000000000005E-2,1,TICAM1|HDAC4|CAV1|CBLB|ANGPT1|FZR1|NDFIP1|PDCD6|PEF1|PSMD10|UBE2L3|KDM1A|NGF|TNIP1|NSMCE3|HSPBP1|BIRC7|PAXIP1|PIAS3|CDK5RAP3|GSK3A|GSK3B|EGR1|BCL10|BIRC2|BIRC3|PELI1|HDAC3|PIAS4|PLK1|SENP2|XIAP|KLHL40|PTTG1IP|UBB|NHLRC1|MAPK9|CRY1|DCUN1D3|FBXW7|RWDD3|FAM107A|GABARAP|NDFIP2|FANCM|SKP2|PRICKLE1|RNF111|MTA1|NOD2|UBE2N|UBE2V1|PHF23|UBE2V2|RASSF1|PIAS1|BMI1|DDX3X|INAVA|RCHY1|RBX1|RNF180|RIPK2|AXIN1|WFS1|DNAJA3|NOP53|SKP1|HSPA5|TSPYL5|PINK1|SPSB4|SPHK1|ARRDC4|COMMD1|MYCBP2|STUB1|TRIB3|NPM1|MARCHF7|RASD2|UBE2C|HUWE1|UBE2D1|TRAF6|TOLLIP|UBA2|UBE2S|CUL3|UBE3A|NMI|UBQLN1|VCP|PRKN|BTRC|PTPN22|FBXO4|ARRDC3|CDC20|TBC1D7|CHFR|HAMP|AIMP2|AMER1|DCUN1D1|DCUN1D2|GNL3|DCUN1D4|DCUN1D5|ZC3H12A|FANCI|FBXO33|RASSF5|RPS2|SEPTIN4|SPRTN|WBP1L|DERL1|CENPS|CENPX|DNAJB2|CDKN2A|ARNT|MUL1|LAPTM5|MALT1|LRRK2|CDC14B|SAE1|TANK,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,130,ENR,GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,-1.8586,3.8999999999999998E-3,GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,FALSE,GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
1,2.11918640771921,-2.11918640771921,2.11918640771921,-0.99239999999999995,-0.40129999999999999,3.2899999999999999E-2,0.999,ANXA1|RARA|ASCL2|GATA3|IL18|TNFSF4|BCL3|BCL6|SOCS5|HLX|KMT2A|PRKCZ|BATF|CD86|IL4R|MEN1|NLRP3|MYB,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_T_HELPER_2_CELL_DIFFERENTIATION,18,ENR,GOBP_T_HELPER_2_CELL_DIFFERENTIATION,-2.0596999999999999,7.6E-3,GOBP_T_HELPER_2_CELL_DIFFERENTIATION,FALSE,GOBP_T_HELPER_2_CELL_DIFFERENTIATION
8,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1492,2.9999999999999997E-4,8.0000000000000002E-3,MTMR10|MTMR11|MTMR12|MTMR14|MTMR2|MTMR3|MTMR4|MTMR6|MTMR7|MTMR8|HTR2A|MTMR9|NAAA|NAPEPLD|NR1H2|NR1H3|NR1H4|OCRL|OSBPL10|OSBPL8|PAFAH1B1|PCYT1A|PCYT1B|PCYT2|PDGFA|PDGFB|PEMT|PGAP2|PGAP3|PGAP4|PGP|PGS1|PI4K2A|PI4K2B|PI4KA|PI4KB|PIGA|PIGB|PIGC|INPP5K|PIGF|PIGG|PIGH|PIGK|PIGL|PIGM|PIGN|PIGO|PIGP|PIGQ|PIGS|PIGT|PIGU|PIGV|PIGW|PIGX|PIGZ|PIK3C2A|PIK3C2B|PIK3C2G|PIK3C3|PIK3CB|PIK3CD|PIK3CG|PIK3R3|PIK3R4|PIK3R5|PIKFYVE|PIP4K2A|PIP4K2B|PIP4K2C|PIP4P1|PIP4P2|PIP5K1A|PIP5K1B|PIP5K1C|PIP5KL1|PITPNM1|PITPNM2|PITPNM3|PLA1A|PLA2G10|PLA2G15|PLA2G1B|PLA2G2A|PLA2G2C|PLA2G2D|PLA2G2F|PLA2G3|PLA2G4A|PLA2G4B|PLA2G4C|PLA2G4D|PLA2G4E|PLA2G4F|PLA2G5|PLA2G6|PLA2G7|PLAAT1|ACSL3|PLAAT2|PLAAT3|PLAAT4|PLAAT5|PLB1|PLCB1|PLCB2|PLCB3|PLCB4|PLCD1|PLCE1|PLCG1|PLCG2|PLCH1|PLCH2|PLCL1|PLCL2|PLD1|PLD2|DDHD1|PLSCR1|PNLIPRP2|PNPLA3|PNPLA6|PNPLA7|PNPLA8|PON1|PTDSS1|PTDSS2|PTEN|PTPMT1|CLN3|PTPRQ|SACM1L|SCARB1|SELENOI|SERAC1|SERINC1|SERINC2|SERINC5|SH3GLB1|SH3YL1|SLC30A5|SLC44A1|SLC44A2|SLC44A3|SLC44A4|SLC44A5|SMG1|SMPD4|SYNJ1|SYNJ2|TAMM41|THEM5|TMEM150A|TMEM86B|TNFAIP8L3|TPTE2|TTC7A|TTC7B|VAC14|MTM1|PIK3CA|MPPE1|PISD|OSBPL5|PGAP1|RAB38|SPATA18|PHB2|ABCA3|ABHD12|ABHD12B|ABHD16A|ABHD3|ABHD4|ABHD5|ABHD6|ABHD8|ACP6|AGPAT1|AGPAT2|AGPAT3|AGPAT4|AGPAT5|AJUBA|ALOX15|APOA1|APOA2|APOA4|APOC1|ATG14|ATM|BECN1|BMX|BPNT1|BPNT2|UVRAG|CAPN2|CDIPT|CDS1|CDS2|CEPT1|CETP|CHAT|CHKA|CHKB|CHPT1|CHRM5|CRLS1|CWH43|DBI|DGKA|DGKB|DGKD|DGKE|DGKG|DGKH|DGKI|DGKK|DGKQ|DGKZ|DNAJC19|DPM1|DPM2|DPM3|EFR3A|EFR3B|ENPP2|ENPP6|ETNK1|ETNK2|PIK3R1|FABP3|FABP5|FAR1|FIG4|GALR2|GDE1|GDPD1|PRDX6|TAFAZZIN|GDPD3|GNPAT|GPAA1|GPAM|GPAT2|GPAT3|GPAT4|GPCPD1|GPLD1|HADHA|HDHD5|HTR2B|HTR2C|HYCC1|HYCC2|IMPA1|IMPA2|INPP1|INPP4A|INPP4B|INPP5A|INPP5B|INPP5D|INPP5E|INPP5F|INPP5J|INPPL1|IP6K1|IP6K2|IP6K3|IPMK|ITPKA|ITPKB|ITPKC|LCAT|LCLAT1|LDLR|LIPC|LIPH|LIPI|LPCAT1|LPCAT2|LPCAT3|LPCAT4|LPGAT1|LPIN1|MBOAT1|MBOAT2|MBOAT7|MECP2|MFSD2A|MTMR1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,294,ENR,GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,-3.0116999999999998,0,GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,FALSE,GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS
39,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1452,3.09E-2,0.998,FEM1A|C3|CCL3|ZDHHC9|ADORA2B|TNFRSF11A|TLR2|TNFSF11|CCR2|HTR2A|TLR6|TNFSF18|PYCARD|TNIP1|CCR7|NAPEPLD|CD47|CD81|WNT5A|CASP4|ZP3|AIM2|CEBPB|CASP3|CREB3L3|FFAR3|BTK|CX3CL1|GPRC5B|IL6ST|CASP1|ZBP1|ZDHHC5|FCGR1A|IDO1|KARS1|LGALS1|DHX9|GBP1|GBP3|DDT|PIK3CG|GSDMD|TNFSF4|FCER1G|PLA2G2A|FFAR2|PLA2G3|GBP2|GBP5|PLA2G7|HLA-E|GPSM3|IFI35|CTSC|IL16|IL17RA|PLCG2|IL1B|IL23A|IL33|TAC1|TNFRSF1A|NUPR1|TSLP|NKG7|PARK7|LBP|SNX4|CD28|AGT|MDK|IL12B|MEFV|IL18|SNCA|IL1RL1|NAIP|IL21|PDCD4|GRN|NFKBIA|TNF|TRPV4|NLRC4|NINJ1|NLRP1|NLRP12|NLRP10|NLRP3|LTA|NLRP6|NMI|HYAL2|IL15|TGFB1|C2CD4A|C2CD4B|NPY5R|TREM2|IL17RB|CAMK2N1|TLR3|ABCC1|CASP12|TLR4|CASP5|TLR7|VAMP8|CCN4|PTGER4|TLR9|CLOCK|ETS1|FABP4|LILRA5|GPR4|IFNG|LGALS2|MAP3K8|ADAM8|MAPK13|RPS19|MMP8|S100A12|OSMR|APP|S100A8|S100A9|SUCNR1|CEBPA|IL2|TRADD|IL6|TTBK1|OSM|TAFA3|SERPINE1|NFKBIZ|PTGER3|LDLR|PTGS2|RIPK1|LRRK2|PDE2A|MGST2|STAP1|SETD4|STAT5B|AGTR1|LPL|STAT5A|CCL24,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,153,ENR,GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,-2.0796000000000001,0,GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,FALSE,GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE
40,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.19109999999999999,2.6100000000000002E-2,0.995,CNOT2|WRAP73|CNOT6|BECN1|POC1B|CROCC|CAPG|ATG2A|BBS4|ARHGAP35|NUMA1|ATG5|ATMIN|SNX18|CCDC15|RAB11FIP3|SNX30|CCDC88A|SNX4|CCP110|KCTD17|RHOA|SNX7|CEP120|CEP135|FUZ|DYNC1H1|MARK4|FSCN1|CEP295|GSK3B|SH3GLB1|GPSM2|MSN|MNS1|LCP1|TNF|CSF2|DZIP1|RP1|RAB3GAP1|SAXO1|RAB3GAP2|SEPTIN7|SRC|TRIM32|SEPTIN9|IL5|TAPT1|ELAPOR1|MAPK9|CNOT6L|ENTR1|ULK1|SDCBP|HAP1|NUP62|PIP4K2A|PIP4K2B|PIP4K2C|UBAP2L|IFT20|IFT88|ZMYND10|HSF1|MOAP1|PLK4|VPS4B|PPP1R35|LRSAM1|HTT|SASS6|PAN2|STX18|PAN3|ARHGEF5|STIL|SPAG5|WDR45|TTBK2|WIPI1|SDC1|SDC4|PDCD6IP|MAPK15|CAPRIN1|RALB|CNOT1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,88,ENR,GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,-2.1221999999999999,2E-3,GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,FALSE,GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY
12,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.371,4.4000000000000003E-3,0.33,MAIP1|TIMM8A|COX18|TIMM8B|TIMM9|AGK|TMEM126A|AP3B1|TOMM20|TOMM22|TOMM40|TOMM5|TOMM7|OXA1L|TOMM70|MOAP1|ROMO1|MTCH1|TRMT10B|SAMM50|BAX|MTX1|MTX2|MTCH2|BCS1L|NDUFA13|CALM3|TIMM10|TIMM10B|TIMM13|TIMM22|TIMM29,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,32,ENR,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,-2.4872999999999998,2E-3,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,FALSE,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE
,2.1135092748275199,-2.1135092748275199,2.1135092748275199,-0.99229999999999996,-0.161,7.8600000000000003E-2,1,CD48|TICAM1|FLT3LG|IL15RA|IL21R|FYN|MERTK|NFIL3|DCAF15|SP3|BLOC1S6|KLRC1|KAT7|KLRC2|KLRF2|VAMP2|AXL|KLRC3|KLRD1|VAV1|CD160|CD2|TUSC2|NKG7|CD244|KLRC4-KLRK1|PRDX1|KLRK1|TOX|ELF4|HAVCR2|SLAMF7|TYRO3|TYROBP|IL12B|PTPRC|MICA|BLOC1S3|IL18|IL18R1|CORO1A|IL21|NCR1|IL23R|NCR3|CLEC12A|CASP8|JAK2|LEP|PGLYRP1|PGLYRP2|CLNK|PGLYRP3|PTPN22|IL15|PIK3CD|IFNE|TYK2|ID2|EMP2|ZNF683|IFNA5|ULBP1|ULBP2|ULBP3|UNC13D|SNX27|RPL13A|ZBTB1|FGR|RHBDD3|PRDM1|IL2|RABL3|GAS6|BAG6|PBX1|RAB27A|RASGRP1|LAMP1|PIBF1|SLAMF1|HLA-E|HLA-F|AP1G1|SH2D1A|IFNK|IL12A|STAT5B|STAT5A|FCGR3A|IL23A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NATURAL_KILLER_CELL_ACTIVATION,92,ENR,GOBP_NATURAL_KILLER_CELL_ACTIVATION,-1.8286,7.7000000000000002E-3,GOBP_NATURAL_KILLER_CELL_ACTIVATION,FALSE,GOBP_NATURAL_KILLER_CELL_ACTIVATION
3,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.2261,8.6E-3,0.628,HDGFL2|HELQ|ING3|ATAD5|KAT5|KMT5B|KMT5C|MAD2L2|MBTD1|MEAF6|MORF4L1|PAXIP1|MORF4L2|CD28|MRGBP|CD40|MRNIP|NBN|PMS2|NSD2|PRDM9|OOEP|PTPRC|CLCF1|PELI1|PIAS4|TFRC|RAD51AP1|STAT6|ERCC2|PARP1|RIF1|TBX21|EXOSC3|RNF126|EXOSC6|PRMT1|TGFB1|RNF8|TNFSF13|ACTB|RUVBL1|TNFSF4|ACTL6A|RUVBL2|ACTR2|SHLD1|UBE2B|SHLD2|SHLD3|ARID2|SKP2|FUS|MSH2|IL4|BRD8|HMCES|CREBBP|IL2|DMAP1|TIMELESS|TP53BP1|EP400|EPC1|EPC2|ERCC6|FANCB|VPS72|WAS|WDR48|TRRAP|WRAP53|YEATS4|MLH1|ZCWPW1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION,75,ENR,GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION,-2.3553000000000002,0,GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION,FALSE,GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION
