tissue,cell_type,go_term,NES,FDR
Liver,Kupffer cell,Regulation Of Organelle Assembly (GO:1902115),1.152678071362496,0.8430011507287526
Liver,Kupffer cell,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),1.152485482563602,0.8401988389411503
Liver,Kupffer cell,Homotypic Cell-Cell Adhesion (GO:0034109),-1.1513681266078244,0.6587035389376222
Liver,Kupffer cell,Platelet Aggregation (GO:0070527),-1.1513681266078244,0.6587035389376222
Liver,Kupffer cell,Regulation Of Protein Kinase Activity (GO:0045859),1.150746384143222,0.8429521556202701
Liver,Kupffer cell,Regulation Of JNK Cascade (GO:0046328),1.150024492366568,0.8419987823633093
Liver,Kupffer cell,Skeletal System Development (GO:0001501),1.1499254102416323,0.8388144995884146
Liver,Kupffer cell,Regulation Of Inflammatory Response (GO:0050727),1.14946815666574,0.8369566428963829
Liver,Kupffer cell,Exocytosis (GO:0006887),-1.1476440342912797,0.6600395259099519
Liver,Kupffer cell,Regulation Of Receptor Internalization (GO:0002090),1.1461179507001606,0.8466499717797923
Liver,Kupffer cell,Regulation Of Protein-Containing Complex Assembly (GO:0043254),1.1454254153137573,0.8460071246586723
Liver,Kupffer cell,Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway (GO:0032511),1.1454220699638598,0.8425499906113457
Liver,Kupffer cell,Potassium Ion Transmembrane Transport (GO:0071805),1.1444153452019366,0.8427950902117702
Liver,Kupffer cell,Regulation Of DNA Repair (GO:0006282),1.1441459558038076,0.840233568858872
Liver,Kupffer cell,Phospholipid Metabolic Process (GO:0006644),1.1438763673303571,0.8377972172799241
Liver,Kupffer cell,Regulation Of RNA Splicing (GO:0043484),1.1432123566730348,0.8367235845998544
Liver,Kupffer cell,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),1.1401519808457528,0.8445439369853053
Liver,Kupffer cell,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),1.1391392131014515,0.8448871241132907
Liver,Kupffer cell,Nuclear Membrane Organization (GO:0071763),1.1384424155452593,0.8441850207403908
Liver,Kupffer cell,Nucleus Organization (GO:0006997),1.1382879607836538,0.8413409295242247
Liver,Kupffer cell,Positive Regulation Of JNK Cascade (GO:0046330),1.1372447792603249,0.8420845106947321
Liver,Kupffer cell,Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518),1.135327866484022,0.8457332606333873
Liver,Kupffer cell,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1.1352552417791744,0.8426601338700328
Liver,Kupffer cell,Response To Type II Interferon (GO:0034341),-1.134969364970312,0.6886736398390116
Liver,Kupffer cell,Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),1.1348159564128737,0.8409506843759157
Liver,Kupffer cell,Positive Regulation Of Protein Polymerization (GO:0032273),-1.134678480331239,0.6795175938639723
Liver,Kupffer cell,Actomyosin Structure Organization (GO:0031032),1.1341373191312911,0.8403421169264411
Liver,Kupffer cell,MAPK Cascade (GO:0000165),-1.133170097069351,0.6741459305277285
Liver,Kupffer cell,Protein Transport (GO:0015031),1.1329293901651063,0.8417819489747691
Liver,Kupffer cell,"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",1.1309545511661374,0.8457973899368137
Liver,Kupffer cell,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),1.1297405668137388,0.8468314834805369
Liver,Kupffer cell,Cellular Response To Starvation (GO:0009267),-1.1295722082382038,0.6759312813618671
Liver,Kupffer cell,Regulation Of Wnt Signaling Pathway (GO:0030111),1.1288885373613684,0.8469311183030095
Liver,Kupffer cell,Regulation Of Phagocytosis (GO:0050764),-1.128536251927643,0.6697340901928398
Liver,Kupffer cell,Regulation Of Viral Genome Replication (GO:0045069),1.128526006265094,0.8450403421886128
Liver,Kupffer cell,Negative Regulation Of Multicellular Organismal Process (GO:0051241),1.12826798411898,0.8426590657295342
Liver,Kupffer cell,Negative Regulation Of Cell Population Proliferation (GO:0008285),1.1282552663938985,0.8395226078882618
Liver,Kupffer cell,Positive Regulation Of mRNA Catabolic Process (GO:0061014),1.1278620305438984,0.8378160065682126
Liver,Kupffer cell,Positive Regulation Of DNA Metabolic Process (GO:0051054),1.1274635623460536,0.8359583630877075
Liver,Kupffer cell,Defense Response To Gram-positive Bacterium (GO:0050830),1.126656766501627,0.83568836209648
Liver,Kupffer cell,Vesicle-Mediated Transport (GO:0016192),1.126607712008906,0.8327137422313551
Liver,Kupffer cell,Regulation Of MAPK Cascade (GO:0043408),1.1265813220767815,0.8297171154162811
Liver,Kupffer cell,Positive Regulation Of Cell Differentiation (GO:0045597),1.126461628869812,0.8271097789590828
Liver,Kupffer cell,Positive Regulation Of Cell Growth (GO:0030307),1.1251553625018391,0.8288218154646322
Liver,Kupffer cell,Aerobic Respiration (GO:0009060),-1.124516389998197,0.6720795291181317
Liver,Kupffer cell,Regulation Of Exocytosis (GO:0017157),-1.123825098552854,0.6654468008519063
Liver,Kupffer cell,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),1.1224384253658592,0.8350312762604114
Liver,Kupffer cell,Protein Phosphorylation (GO:0006468),1.1219984120336697,0.8333623443299841
Liver,Kupffer cell,Proteolysis Involved In Protein Catabolic Process (GO:0051603),1.1218966540716635,0.830613506864366
Liver,Kupffer cell,Chromatin Organization (GO:0006325),1.1198980362705595,0.8347234809243245
Liver,Kupffer cell,Cellular Response To Interleukin-1 (GO:0071347),1.118916587933126,0.8351489127007238
Liver,Kupffer cell,Protein Homooligomerization (GO:0051260),-1.118173832427615,0.6738287798443181
Liver,Kupffer cell,Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),1.1178804435574186,0.836236588036379
Liver,Kupffer cell,Response To Amyloid-Beta (GO:1904645),1.1173606822412645,0.8349712256065759
Liver,Kupffer cell,Regulation Of Innate Immune Response (GO:0045088),1.116681400584661,0.8343470960636646
Liver,Kupffer cell,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),1.1166375372562016,0.8314769157548237
Liver,Kupffer cell,Cholesterol Metabolic Process (GO:0008203),1.1162079487242522,0.8299811912843724
Liver,Kupffer cell,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),1.1142062472929302,0.8341456204059722
Liver,Kupffer cell,Axonal Transport (GO:0098930),1.1135866933278034,0.8335192677753543
Liver,Kupffer cell,Internal Peptidyl-Lysine Acetylation (GO:0018393),1.1115025109856602,0.8381999316301245
Liver,Kupffer cell,Positive Regulation Of Endopeptidase Activity (GO:0010950),1.110862253636294,0.8375289515656096
Liver,Kupffer cell,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),1.1105366272006365,0.8355601916913005
Liver,Kupffer cell,Protein Localization (GO:0008104),1.1098322270449117,0.835110250828362
Liver,Kupffer cell,Protein Neddylation (GO:0045116),1.1092043366383852,0.834188735767113
Liver,Kupffer cell,Regulation Of mRNA Stability (GO:0043488),-1.1087528948797132,0.6933326488791177
Liver,Kupffer cell,Regulation Of Transcription By RNA Polymerase II (GO:0006357),1.1080297266178385,0.8350493142711051
Liver,Kupffer cell,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),1.1078617462140905,0.8327611073035358
Liver,Kupffer cell,Axonogenesis (GO:0007409),-1.107077456305502,0.6897753643793397
Liver,Kupffer cell,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),1.1064899106908674,0.8345330366921019
Liver,Kupffer cell,Regulation Of Interleukin-1 Beta Production (GO:0032651),1.1056870057603274,0.834365767792822
Liver,Kupffer cell,Protein Modification Process (GO:0036211),1.1052942208584289,0.8328472356306823
Liver,Kupffer cell,Regulation Of Nucleotide-Excision Repair (GO:2000819),1.1049442853137097,0.8255623129576243
Liver,Kupffer cell,Regulation Of G0 To G1 Transition (GO:0070316),1.1049442853137097,0.8255623129576243
Liver,Kupffer cell,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),1.1049442853137097,0.8255623129576243
Liver,Kupffer cell,Endomembrane System Organization (GO:0010256),1.1032713803917618,0.8282365263132299
Liver,Kupffer cell,Phospholipid Transport (GO:0015914),1.1032139851453022,0.8257071311574883
Liver,Kupffer cell,Positive Regulation Of Phosphorylation (GO:0042327),-1.1031669007977392,0.6933077610103138
Liver,Kupffer cell,Wound Healing (GO:0042060),1.103029676948243,0.8234995030310714
Liver,Kupffer cell,Regulation Of Cellular Component Biogenesis (GO:0044087),1.1027805554568677,0.821471735047036
Liver,Kupffer cell,Negative Regulation Of Binding (GO:0051100),1.0970130153997697,0.8381759071764673
Liver,Kupffer cell,Positive Regulation Of Multicellular Organismal Process (GO:0051240),1.0959020817443454,0.8388876735616793
Liver,Kupffer cell,Positive Regulation Of Response To External Stimulus (GO:0032103),1.093559180704348,0.8437856713974006
Liver,Kupffer cell,Regulation Of Secretion By Cell (GO:1903530),-1.0933155174211544,0.7161730966785829
Liver,Kupffer cell,Positive Regulation Of Developmental Process (GO:0051094),1.0933022978539635,0.8420239997996682
Liver,Kupffer cell,Post-Translational Protein Modification (GO:0043687),1.092638713962352,0.8413066425262308
Liver,Kupffer cell,B Cell Activation (GO:0042113),-1.0914642438362674,0.7128325429657284
Liver,Kupffer cell,Nuclear Membrane Reassembly (GO:0031468),1.088929309908304,0.8506154725060117
Liver,Kupffer cell,Histone H4 Acetylation (GO:0043967),1.0876243057185755,0.8523202891045989
Liver,Kupffer cell,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),1.087482693315087,0.8500585336489532
Liver,Kupffer cell,Negative Regulation Of Cell Migration (GO:0030336),1.0874480548492147,0.8473627110414167
Liver,Kupffer cell,Regulation Of Cell Differentiation (GO:0045595),1.0850012435938268,0.8526654756316865
Liver,Kupffer cell,Negative Regulation Of Inflammatory Response (GO:0050728),1.0816748746580085,0.8610805173022363
Liver,Kupffer cell,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),1.0797323005313926,0.8647495841003214
Liver,Kupffer cell,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),1.0795049045604708,0.8627057375521419
Liver,Kupffer cell,Clathrin-Dependent Endocytosis (GO:0072583),1.0782792057472383,0.8639679152679918
Liver,Kupffer cell,Regulation Of Interleukin-8 Production (GO:0032677),1.0776879501244174,0.8632538248534338
Liver,Kupffer cell,Regulation Of Protein Localization To Nucleus (GO:1900180),-1.0776242458345755,0.7489172150659388
Liver,Kupffer cell,Intracellular Monoatomic Cation Homeostasis (GO:0030003),1.076616395490822,0.8639295644372594
Liver,Kupffer cell,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),1.0765452516104068,0.8614018096850572
Liver,Kupffer cell,Positive Regulation Of Response To Stimulus (GO:0048584),1.0757692655719748,0.861151042944398
Liver,Kupffer cell,Regulation Of Cell Communication (GO:0010646),1.074908032464517,0.8615786532233395
Liver,Kupffer cell,Negative Regulation Of Protein Modification Process (GO:0031400),1.074688256176049,0.8595462682342347
Liver,Kupffer cell,Positive Regulation Of Chemokine Production (GO:0032722),1.0745048425423191,0.8574216894328837
Liver,Kupffer cell,Phagocytosis (GO:0006909),1.0742383520603596,0.8555379401908944
Liver,Kupffer cell,Triglyceride Homeostasis (GO:0070328),-1.0731385300984746,0.753895031635212
Liver,Kupffer cell,Response To Interleukin-1 (GO:0070555),1.0731296880029422,0.8565663464285422
Liver,Kupffer cell,Modulation By Host Of Symbiont Process (GO:0051851),-1.072881549608775,0.7457515124230821
Liver,Kupffer cell,Brain Development (GO:0007420),1.0719083314228035,0.8578695853966917
Liver,Kupffer cell,Negative Regulation Of Catabolic Process (GO:0009895),-1.0712683480133849,0.742117544559276
Liver,Kupffer cell,Positive Regulation Of TOR Signaling (GO:0032008),1.0701643432387324,0.8609991303986277
Liver,Kupffer cell,Regulation Of Cellular Component Size (GO:0032535),1.0700570150383244,0.858592919788511
Liver,Kupffer cell,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),-1.0694502720550991,0.7389906112110199
Liver,Kupffer cell,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),1.0691905940257649,0.8584243170912351
Liver,Kupffer cell,Negative Regulation Of Peptidase Activity (GO:0010466),1.0691669411435605,0.8558716256158284
Liver,Kupffer cell,Positive Regulation Of T Cell Activation (GO:0050870),1.0688836042658565,0.8539966849293096
Liver,Kupffer cell,Monocarboxylic Acid Biosynthetic Process (GO:0072330),-1.068850055176009,0.7327014042549752
Liver,Kupffer cell,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),1.0684896288355412,0.8528353259344228
Liver,Kupffer cell,Negative Regulation Of MAP Kinase Activity (GO:0043407),1.0679190628326196,0.8521776264345949
Liver,Kupffer cell,Organelle Assembly (GO:0070925),1.0678203725789532,0.8498774758545127
Liver,Kupffer cell,mRNA Destabilization (GO:0061157),1.0664140895652727,0.8520100556098721
Liver,Kupffer cell,Regulation Of Immune Response (GO:0050776),1.065217751014334,0.8532285460212934
Liver,Kupffer cell,Circulatory System Development (GO:0072359),1.0651143081655123,0.8510937022031054
Liver,Kupffer cell,Response To Organonitrogen Compound (GO:0010243),1.0643723442178257,0.8510463201467404
Liver,Kupffer cell,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),1.0634883485939826,0.8513870716903618
Liver,Kupffer cell,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),1.0621122691698976,0.853372208363777
Liver,Kupffer cell,Transcription Preinitiation Complex Assembly (GO:0070897),1.0614443211995253,0.8531257274235867
Liver,Kupffer cell,Response To Cytokine (GO:0034097),1.060877322996615,0.8524205624559974
Liver,Kupffer cell,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),1.0607727208740083,0.8502793095497281
Liver,Kupffer cell,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),1.0603250954234449,0.8491986727500964
Liver,Kupffer cell,Cellular Response To Growth Factor Stimulus (GO:0071363),1.0597099224576083,0.8484823088477481
Liver,Kupffer cell,Protein Maturation (GO:0051604),1.0594599207480302,0.8467166624589514
Liver,Kupffer cell,Regulation Of Response To External Stimulus (GO:0032101),1.0592857109216858,0.844800564951841
Liver,Kupffer cell,Positive Regulation Of Neuron Projection Development (GO:0010976),1.057511318036847,0.8479148548368802
Liver,Kupffer cell,Rho Protein Signal Transduction (GO:0007266),1.0571917109922595,0.8463373584618415
Liver,Kupffer cell,Regulation Of Amyloid-Beta Formation (GO:1902003),1.056889533957943,0.8449282813093607
Liver,Kupffer cell,Positive Regulation Of Fat Cell Differentiation (GO:0045600),1.056749895728576,0.842920195046704
Liver,Kupffer cell,Regulation Of Interleukin-12 Production (GO:0032655),1.0566581882443389,0.8407708601081176
Liver,Kupffer cell,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),-1.0555737149388411,0.7670139078153163
Liver,Kupffer cell,Cellular Response To Metal Ion (GO:0071248),1.055271878915149,0.8427238781213425
Liver,Kupffer cell,Protein-Containing Complex Disassembly (GO:0032984),1.0550384119296743,0.8409923785519922
Liver,Kupffer cell,Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),-1.0546377319885605,0.761147954165813
Liver,Kupffer cell,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1.054182020075116,0.841312547182489
Liver,Kupffer cell,Positive Regulation Of DNA Recombination (GO:0045911),1.052650701429812,0.8437900054591826
Liver,Kupffer cell,Cilium Organization (GO:0044782),1.0524596339319732,0.8418972582704379
Liver,Kupffer cell,Calcium Ion Transmembrane Transport (GO:0070588),1.052384639664913,0.8396981393137207
Liver,Kupffer cell,Protein Localization To Membrane (GO:0072657),1.0518829301159802,0.8389645307663816
Liver,Kupffer cell,Secondary Alcohol Metabolic Process (GO:1902652),-1.0513217703499298,0.763702318928098
Liver,Kupffer cell,Phosphatidylinositol Biosynthetic Process (GO:0006661),1.049202355911734,0.844910780201635
Liver,Kupffer cell,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),1.04602064544772,0.8520041082693517
Liver,Kupffer cell,Apoptotic Mitochondrial Changes (GO:0008637),-1.044794787700841,0.7758716776844783
Liver,Kupffer cell,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),1.0444437175655772,0.8542288774834036
Liver,Kupffer cell,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),1.0441059143038742,0.8527939150904589
Liver,Kupffer cell,Regulation Of Mitotic Spindle Organization (GO:0060236),1.0429493984533458,0.8538282119732246
Liver,Kupffer cell,Epithelial Cell Differentiation (GO:0030855),1.0429248381971226,0.8515568419756309
Liver,Kupffer cell,Regulation Of Neurogenesis (GO:0050767),1.04289547575709,0.8492816680905353
Liver,Kupffer cell,Membrane Fission (GO:0090148),1.0421001773769574,0.8492321900991199
Liver,Kupffer cell,Positive Regulation Of Cellular Component Organization (GO:0051130),-1.041764313915907,0.777860689070456
Liver,Kupffer cell,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),1.041061729811398,0.8500701634847914
Liver,Kupffer cell,Regulation Of Focal Adhesion Assembly (GO:0051893),1.0404654746463102,0.8493282600229777
