__mclCluster,EnrichmentMap::-log10(pvalue) (noncon_human_down),EnrichmentMap::-log10(pvalue)*sign(NES) (noncon_human_down),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (noncon_human_down),EnrichmentMap::ES (noncon_human_down),EnrichmentMap::fdr_qvalue (noncon_human_down),EnrichmentMap::fwer_qvalue (noncon_human_down),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (noncon_human_down),EnrichmentMap::pvalue (noncon_human_down),name,selected,shared name
2,1.6514542385014299,1.6514542385014299,1.6514542385014299,0.977687627,,9.3382489999999999E-2,,ZWINT|NABP2|FZR1|IER3|MAD2L2|SDE2|CENPF|MRE11|CDK5RAP2|MRNIP|NBN|CCNB1|CCND1|CDK1|PPP1R10|CDK5RAP3|CHEK2|RAD17|CHMP4C|BRSK1|PLK1|RINT1|PRKDC|RAD50|KLHL22|CLSPN|TICRR|PABIR1|RPA2|TIPIN|DONSON|EME1|EME2|ETAA1|MAP3K20|NDC80|MBTPS2|FOXN3|FOXO4|FANCD2|PLK3|SETMAR|GEN1|ATF2|MSH2|HUS1|HUS1B|MDC1|TRIAP1|INIP|MUC1|SYF2|NAE1|KNTC1|NEK11|GIGYF2|ORC1|MUS81|TP53|NABP1|RAD9A|RAD9B|UIMC1|IK|RPS27L|STK33|RBBP8|KNL1|TAOK1|TAOK3|RFWD3|ATM|BUB1|AURKB|MAD1L1|MAD2L1BP|XPC|BLM|ZFYVE19|NOP53|TOPBP1|SKA1|TRIP13|SKA3|XRCC3|TPR|CDC6|CDK2|CDKN1A|ZW10|DGKZ|ZNF830|ANAPC15|TRIM39|INTS3|APC|DUSP1|BARD1|DYNC1LI1|MBTPS1|CDC20|PRP4K|USP44|ABRAXAS1|CHFR|ATR|BABAM1|VPS4A|BABAM2|WAC|BRCA1|BRCC3|DTL|TAOK2|CHEK1|BIRC5|BUB1B|PRAP1|BUB3|CDCA8|HASPIN|TREX1|INCENP|LCMT1|MAD2L1|CDC14B|FBXO31|NUF2|PSMG2|SPC24|SPC25|SPDL1|TEX14|TTK|ZNF207|ZWILCH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,136,ENR,GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,1,2.2312373E-2,GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,FALSE,GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING
2,2.71432976660709,2.71432976660709,2.71432976660709,1,,9.7048519999999999E-3,,DLG1|AKT1|ATF5|BID|CDK5RAP2|CCNB1|CDK1|APPL1|APPL2|PKD1|CEP63|NDC80|MACROH2A1|PKD2|MSH2|SASS6|STIL|GIGYF2|TP53|RRM2|PLCB1|CYP1A1|PLCG2|BRD4|DYRK3|NOP53|PTEN|ERCC3|EZH2|INTS3|INTS7|CUL3|DYNC1LI1|ABRAXAS1|ACTB|ACTL6A|ACTL6B|ARID1A|RNASEH2B|ARID1B|ARID2|ATR|ATRIP|PTPN6|BABAM1|BABAM2|BCL7A|BCL7B|BCL7C|BRCA1|BRCC3|BRD7|CHEK1|CUL4A|BIRC5|BUB1B|BUB3|CDCA8|DPF1|DPF2|ESPL1|DPF3|EGFR|HASPIN|TREX1|ZC3H12D|HECW2|INCENP|LCMT1|ZFP36L2|ERCC6|MAD2L1|DOT1L|NEK6|NUF2|SIN3A|PSMG2|SIRT2|RIOK2|MAPK15|SPC24|SPC25|FGF10|SPDL1|TEX14|TTK|H2AX|ZNF207|ZWILCH|ZWINT|BTN2A2|INO80|CCAR2|GPNMB|CDC5L|CCNE1|CCNE2|MAD2L2|RAB11A|MRE11|MRNIP|NBN|ACVR1|ADAMTS1|ANLN|APBB1|FAM83D|APBB2|ATP2B4|AVEN|PBRM1|CCND2|CCND3|CCNQ|PHF10|PTPN11|USP50|CDC14A|HORMAD1|CDC14C|PLK1|CDC25B|CDC25C|CDK10|CDK14|CDK15|CDK16|RINT1|CDK17|CDK18|CDK2AP2|CDK3|PRKDC|BRCA2|CDK6|RAD50|BRIP1|CDKN1C|RAD51|CDKN2B|CDKN2C|KLHL22|CDC45|CDKN2D|CDCA5|CLSPN|CRLF3|CRNN|CRY1|CTDSPL|CUL4B|ECD|DACT1|DCUN1D3|DDR2|DTX3L|PKP3|RPA2|DONSON|EME1|EME2|ETAA1|FAM107A|FHL1|FOXN3|FOXO4|FANCD2|GFI1B|GNB1L|SETMAR|GPR132|GEN1|HEXIM2|HINFP|HSPA2|ID2|KANK2|KCNA5|KCNH5|SMARCA2|HUS1|KLF11|SMARCA4|HUS1B|MARK3|SMARCB1|MDC1|SMARCC1|INIP|MEPCE|SMARCC2|MIIP|SMARCD1|MLF1|SMARCD2|MN1|SMARCD3|MTA3|SMARCE1|MTBP|MUC1|RCC2|MYO16|NAE1|NANOGP8|NEK10|NEK11|ORC1|MUS81|OVOL1|NABP1|PBX1|PDIK1L|PKIA|PKMYT1|TIMELESS|PLK5|PARP9|PRMT2|PSME1|TP53BP1|PSME2|PSME3|RAD1|RAD9A|RAD9B|RASSF1|RBL1|RAD21|RBL2|UIMC1|IK|RPS27L|RAD51B|SIX3|RAD51C|SOX2|STK33|STK35|STK38|RBBP8|SUSD2|TAOK1|TAOK3|TBX2|TCIM|RFWD3|TELO2|RHNO1|TIPRL|TM4SF5|TMEM14B|ANKRD17|TMOD3|TP63|RPA4|TPRA1|TTI1|ATAD5|LSM10|TTI2|UBD|UBE2E2|AURKB|KMT2E|USP28|WDR76|XPC|BLM|ZFYVE19|ZNF16|ZNF655|CAMSAP3|TOPBP1|TRIP13|XRCC3|CDC25A|CDC6|CDC7|CDK2|CDKN1A|ZW10|CDKN1B|CDT1|ANAPC11|ANAPC15|NPM1|CTC1|ANAPC4|ANAPC5|DBF4|ANAPC7|DBF4B|APC|PLRG1|DUSP1|E2F7|ERCC2|MBTPS1|PPP1R9B|TGFB1|CDC16|FBXO4|TMSB4X|CDC20|FBXO5|PRP4K|CDC23|PRPF19|CHFR|GLI1|CLOCK|GTPBP4|ADAM17|DDB1|AIF1|DTL|ANXA1|ING4|PRAP1|JADE1|KLF4|FBXO31|CCL2|FBXO6|FEM1B|NABP2|FZR1|IER3|NPM2|NSMCE2|EIF2AK4|SDE2|CENPE|PAXIP1|CENPF|PINX1|KIF14|PPP1R10|PPP2CA|RAD17|KLHL18|DLGAP5|RGCC|SENP2|RPTOR|SLFN11|MDM2|TFDP1|TICRR|PABIR1|TIPIN|PLK3|ATF2|WEE1|PROX1|AURKA|BCL2|SYF2|KNTC1|TFAP4|CDK5|GPR15LG|RB1|RFPL1|TAF1|E2F1|DNA2|WNT10B|LYN|ZNF830|TRIM39|UBE2C|BARD1|CDC73|RDX|CPSF3|USP44|LSM11|MBLAC1|NSUN2|CDKN2A|PAF1|TAOK2|CDC14B|CTDSP1|CTDSP2|STXBP4|AMBRA1|ZFP36L1|RRM1|RRM2B|CCND1|CCNH|CDK4|CDK7|CDK5RAP3|CHEK2|CHMP4C|BRSK1|EIF4G1|DDRGK1|STOX1|TERT|MNAT1|FBXO7|FBXW7|MAP3K20|MBTPS2|TRIAP1|DDX3X|KNL1|ATM|BUB1|MAD1L1|MAD2L1BP|SKA1|SKA3|TPR|DGKZ|INHBA|UFL1|VPS4A|VPS4B|MAPK14|WAC|CACNB4|PAGR1|TCF3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,429,ENR,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,1,0,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,FALSE,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION
1,2.6875289380233101,2.6875289380233101,2.6875289380233101,0.99794661179999999,,3.5860040000000003E-2,,ARL8B|ATG14|TRAK1|TRAK2|ADRB2|RUFY4|SNAPIN|VPS41|LYST|AKTIP|CHMP1A|CHMP1B|CHMP2A|CHMP2B|RAB7B|CHMP3|CHMP4C|CHMP5|CHMP6|FHIP1B|CHMP7|LIPA|HOOK1|HOOK2|HOOK3|RAB7A|TSG101|BIN1|CDX2|DENND3|GPRASP1|VCP|EPG5|HMGXB4|UBXN6|M6PR|DTX3L|MGRN1|PCDHGA3|PLEKHF1|VIPAS39|PLEKHF2|VPS16|RAB12|TPCN2|RHOB|RILP|VPS11|SCYL2|VPS18|VPS33A|VPS33B|VPS39|VPS4A|SNX16|VPS4B|SNX27|SORT1|TGFBRAP1|MTM1|UEVLD|MVB12A|KIF13A|CHMP4A|CHMP4B|AP3D1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,66,ENR,GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,1,2.0533881999999998E-3,GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,FALSE,GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT
24,1.76993089467644,1.76993089467644,1.76993089467644,0.98301486100000002,,7.6653869999999999E-2,,TJP2|ADD1|CLDN1|CLDN3|CLDN5|TNFRSF1A|CDH5|MARVELD2|MYADM|EDNRA|PPP1R16B|RAP1A|RAP2C|RAP1B|RAPGEF1|RAPGEF2|RAPGEF6|ROBO4|S1PR2|RAB1A|SOX18|RAB1B|FASN|TJP1|TJP3|RAP2B|MSN|MYD88|TNF|VCL|RDX|PDE4D|PECAM1|HPSE|EZR|FOXP3|EDNRB|VEGFA|PROC|PTPRS|F11R|F2RL1|ROCK1|PPP1R12A|AFDN|RAPGEF3|PLCB1|ROCK2|PDE2A|ICAM1|IKBKB|S1PR3|ZDHHC21|IL1B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER,54,ENR,GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER,1,1.6985139E-2,GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER,FALSE,GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER
16,2.1046578003461298,2.1046578003461298,2.1046578003461298,0.99214145399999998,,3.1432795999999999E-2,,TRIT1|TRMO|TRMT1|TRMT10C|TRMT5|TRMT10A|NAF1|TRMT6|NAT10|TRMT112|TRMT61A|TRMT13|TRMT61B|TRMT1L|TRUB1|TRMT2B|TRUB2|TRMT44|TRMT9B|RPUSD4|TRMU|TYW1|TYW1B|AKT1|TYW3|TYW5|URM1|WDR4|WDR6|YRDC|PARN|APOBEC3A|APOBEC3C|APOBEC3F|SNRPB|THG1L|SNRPD1|SNRPD2|SNRPD3|SNRPE|ELP6|SNRPF|SNRPG|MEPCE|TRMT10B|SYNCRIP|TGS1|ALKBH1|CDK5RAP1|THUMPD2|JMJD6|LARP7|METTL8|WTAP|AARS1|METTL14|METTL16|ELP2|METTL3|ADAT2|METTL4|ALKBH8|ANKRD16|BCDIN3D|FBLL1|CDKAL1|CTU1|CTU2|DALRD3|DPH3|HNRNPAB|A1CF|ADAR|DTWD1|ADARB1|DTWD2|ADARB2|DUS1L|ADAD1|DUS2|ADAD2|AICDA|DUS4L|BUD23|DKC1|DIMT1|ELP1|APOBEC1|DNAJB11|ELP3|APOBEC2|ELP4|EMG1|ELP5|FBL|FDXACB1|FTSJ3|HENMT1|METTL15|NSUN4|METTL25B|METTL5|MRM1|MRM3|FTSJ1|NSUN5|GON7|NSUN7|RAMACL|RPUSD1|SPOUT1|TSR3|ZCCHC4|KTI12|DUS3L|LCMT2|METTL1|METTL2A|METTL2B|METTL6|MOCS3|MTFMT|NSUN6|OSGEP|PUS1|OSGEPL1|PUS7|BAG4|NSUN2|NSUN3|PUS10|PUS3|PUSL1|RBM15|RBM15B|QNG1|QTRT1|QTRT2|PUS7L|RAMAC|GTPBP3|HSD17B10|RNMT|SARS1|GAR1|MRM2|SEPSECS|NOP2|RBM47|RPUSD2|MTO1|RPUSD3|SSB|NHP2|TARBP1|NOP10|THADA|APOBEC3B|THUMPD1|APOBEC3D|THUMPD3|APOBEC3G|TFB1M|APOBEC3H|TFB2M|TPRKB|TRDMT1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RNA_MODIFICATION,167,ENR,GOBP_RNA_MODIFICATION,1,7.8585459999999992E-3,GOBP_RNA_MODIFICATION,FALSE,GOBP_RNA_MODIFICATION
4,2.6785183912003601,2.6785183912003601,2.6785183912003601,0.99790356400000002,,9.4635970000000007E-3,,ARFGAP3|TRAPPC4|TRAPPC5|PICALM|TRAPPC6A|TRAPPC6B|TRAPPC8|TRAPPC9|PDCD6|PEF1|VAPA|PPP6C|VAPB|PREB|S100A10|P2RX7|PRKCI|WASL|CIDEB|SNAP91|RAB1A|AP3B2|ANXA2|AP3M2|CHMP4C|CHMP5|CHMP6|CHMP7|BTBD8|CSNK1D|RAB7A|CUL3|SAR1A|SAR1B|DNM2|DNM1|SCAP|DNM3|PRKN|SEC13|SEC16A|FNBP1L|SEC23A|SEC23B|SEC24A|SEC24B|SEC24C|SEC24D|SEC31A|GBF1|SEC31B|RILP|SNX3|VPS4A|GOLPH3|GOLPH3L|AP2M1|MX1|MX2|INSIG1|SURF4|KLHL12|TBC1D20|TFG|TMED10|SLC2A4|TMED2|CHMP4A|AP1G1|CHMP4B|TMED9|AP3D1|AP3S1|TRAPPC1|AP3S2|MAPK15|TRAPPC10|TRAPPC11|MIA3|TRAPPC12|TRAPPC13|TRAPPC2|MYO18A|TRAPPC2B|TRAPPC2L|ARFGAP2|TRAPPC3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VESICLE_BUDDING_FROM_MEMBRANE,87,ENR,GOBP_VESICLE_BUDDING_FROM_MEMBRANE,1,2.0964360000000001E-3,GOBP_VESICLE_BUDDING_FROM_MEMBRANE,FALSE,GOBP_VESICLE_BUDDING_FROM_MEMBRANE
1,2.71432976660709,2.71432976660709,2.71432976660709,1,,4.1545869999999999E-2,,POLDIP2|MTMR3|ANKRD53|CFL1|MTMR4|IQGAP1|EFHC1|BBS4|CENPA|RAB11A|RAB11FIP3|CEP55|TRIM36|ECT2|ANLN|CHMP1A|CHMP1B|CHMP2A|RHOC|CHMP2B|CHMP3|CHMP4C|CHMP5|CHMP6|PLK1|CHMP7|CNTROB|KIF23|CIT|DCDC1|IQGAP2|KIF4A|KIF20A|KIF4B|RASA1|KLHDC8B|RTKN|SEPTIN6|STAMBP|LZTS2|UNC119|MITD1|EXOC3|EXOC7|SON|MAP9|MYH10|NUP62|RHOB|NUSAP1|SPAST|TTC19|RACGAP1|SPTBN1|ANK3|PDCD6IP|CHMP4A|CHMP4B|IST1|ZNF365|ARL3|AURKB|ZFYVE19|SNX18|CKAP2|RHOA|SNX33|SPART|ARF1|ARF6|IQGAP3|APC|JTB|USP8|EXOC1|EXOC2|EXOC4|EXOC5|EXOC6|STMN1|EXOC6B|EXOC8|RAB35|VPS4A|VPS4B|ROCK1|SNX9|ZFYVE26|MYH14|BIRC5|CDCA8|ESPL1|INCENP|WNK1|CUL7|ROCK2|KIF20B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_CYTOKINESIS,97,ENR,GOBP_MITOTIC_CYTOKINESIS,1,0,GOBP_MITOTIC_CYTOKINESIS,FALSE,GOBP_MITOTIC_CYTOKINESIS
17,1.9973863702827399,1.9973863702827399,1.9973863702827399,0.98993963750000002,,9.4355019999999998E-2,,ALMS1|KAT2B|SPICE1|CEP295|STIL|CEP295NL|RBM14|TRIM37|MDM1|CEP76|POC1B|NPM1|NUP62|C10ORF90|PLK2|PLK4|CCDC15|VPS4B|PPP1R35|BRCA1|CDK5RAP2|CEP120|SASS6|KAT2A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_CENTRIOLE_REPLICATION,24,ENR,GOBP_REGULATION_OF_CENTRIOLE_REPLICATION,1,1.00603625E-2,GOBP_REGULATION_OF_CENTRIOLE_REPLICATION,FALSE,GOBP_REGULATION_OF_CENTRIOLE_REPLICATION
,2.69460520327651,2.69460520327651,2.69460520327651,0.99797979800000003,,3.1825582999999998E-2,,CCL28|PODXL2|ITGA4|CCR2|ITGB1|ITGB7|JAM2|ELANE|VCAM1|GOLPH3|ADD2|ROCK1|CHST2|CHST4|MADCAM1|FUT4|FUT7|FUT9|SELE|GCNT1|SELL|SELP|SELPLG|EXT1|CX3CR1|CXCL12|TNF|SPN|LEP|ST3GAL4|CCL21|CCL25,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,32,ENR,GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,1,2.020202E-3,GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,FALSE,GOBP_LEUKOCYTE_TETHERING_OR_ROLLING
30,1.8334203215920399,1.8334203215920399,1.8334203215920399,0.98532494699999995,,7.0749049999999994E-2,,APOA2|APOA4|APOC1|APOC2|CPS1|DAGLA|DAGLB|DDHD2|PNLIPRP2|FAAH|PNPLA3|FUT1|PNPLA6|PNPLA7|PNPLA8|GPIHBP1|LIPE|LYPLA2|MGLL|SCARB1|DGKD|PLIN5|PNLIP|PNLIPRP1|PNLIPRP3|PNPLA1|PNPLA2|PNPLA4|PNPLA5|ENPP2|ENPP6|SMPD4|GDE1|GDPD1|PRDX6|GDPD3|PIK3CG|GPCPD1|GPLD1|PLA2G10|SORL1|PLA2G15|INPP5F|PLA2G4A|PLA2G4B|PLA2G4C|PLA2G4D|PLA2G4E|PLA2G4F|PLA2G5|PLA2G6|PLA2G7|ABHD12|ABHD12B|LDLR|ABHD16A|LIPC|LIPG|PLB1|ABHD5|ABHD6|PLCB1|AADAC|ABHD2|APOA5|APOB|LPL|APOC3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_GLYCEROLIPID_CATABOLIC_PROCESS,68,ENR,GOBP_GLYCEROLIPID_CATABOLIC_PROCESS,1,1.4675053E-2,GOBP_GLYCEROLIPID_CATABOLIC_PROCESS,FALSE,GOBP_GLYCEROLIPID_CATABOLIC_PROCESS
1,2.71432976660709,2.71432976660709,2.71432976660709,1,,1.1995846000000001E-3,,MTMR2|MTMR4|SNX17|BLOC1S1|SRC|PIK3C3|PIK3R4|PIKFYVE|USP7|EMP2|AKAP5|PLA2G3|ARHGAP44|PLA2G4E|BLOC1S2|ANKFY1|CHMP4A|AP1G1|CHMP4B|AP3D1|AP5Z1|ARFRP1|ARL8B|ATP9A|GRIP1|BET1L|GRIP2|GRIPAP1|BLTP3B|CCDC22|CCDC93|LRRC7|ACAP2|MICALL1|ACTN2|LYST|AGAP2|ALMS1|ALS2CL|ANKRD50|AP5B1|AP5M1|COMMD1|ARF6|ARFIP1|ARHGAP1|ARHGAP8|ARL1|ARL4C|MSN|BLTP1|NSG1|CALY|CLTC|CLTCL1|CMTM6|CRACR2A|DAB2|DCLK1|DENND10|DENND1A|RAB11B|DENND1B|DENND1C|DENND2A|RAB7A|DENND5A|RAB8B|DYNC1LI1|EHD1|EHD2|RDX|EHD4|EIPR1|EHD3|ENTR1|VCP|EPS15|EPS15L1|ERC1|EVI5|HEATR5A|HEATR5B|ITSN1|ITSN2|SCARB2|LMTK2|SCRIB|MAGEL2|MAP2K2|MYO1D|MYO5B|NDRG4|NF2|NSG2|GBF1|RAB11FIP4|GCC2|RAB21|GGA1|RAB35|RAB9A|GGA3|RAB9B|RASSF9|RCSD1|REPS1|REPS2|RGP1|RHOBTB3|GOLT1A|RIC1|GOLT1B|SLC66A2|SNX31|GOSR1|SNX9|SPAG9|TBC1D10A|TBC1D10B|TBC1D10C|TBC1D17|TINAGL1|TMEM87A|TMEM87B|UBE2O|KIF16B|VPS26C|VPS29|VPS50|TRARG1|WASHC1|WASHC2A|VPS37A|WASHC2C|VPS37B|WASHC3|VPS37C|WDR91|LEPROT|VPS37D|WIPF3|LEPROTL1|LMAN1|VPS54|ZFYVE9|MVB12B|PTPN23|TMEM50A|TMEM50B|LRRK2|UBAP1|ZDHHC2|PREPL|RAB10|RAB11A|ATP6AP1|RAB11FIP3|RAB13|RAB14|RAB29|BAIAP3|DPY30|RAB41|RAB4B|RAB6A|CHMP1A|RAB6B|CHMP1B|RAB6C|CHMP2A|RAB6D|CHMP2B|RAB7B|CHMP3|RAB8A|CHMP4C|CHMP5|CHMP6|WASHC4|CHMP7|BTBD8|CLEC16A|SQSTM1|RBSN|AP5S1|DIAPH3|RUFY1|ALS2|DCTN1|EPG5|RNF126|HGS|RAB12|SGSM2|RILP|SNX1|SNX12|SNX2|ANKRD27|SNX3|ANXA8|SNX8|ANXA8L1|SNX16|SORL1|SNX27|SORT1|AP1S1|VPS53|ZFYVE16|STX10|STX5|STX6|CORO1C|MVB12A|VPS35|SURF4|WDR81|RAB17|TBC1D14|DNAJC13|EEA1|TMED9|TRAPPC10|WAS|RAB5A|MICALL2|TBC1D23|PHETA1|PHETA2|PICALM|ATG14|PLEKHA3|PLEKHJ1|BECN1|RUFY4|VAMP3|VAMP4|VPS35L|SNF8|VPS51|SNX18|VPS52|SNX30|VTI1A|SNX32|VTI1B|SNX4|SNX5|SNX33|SNX6|SNX7|ABCA1|AKTIP|YKT6|STAM|STX16|STAM2|STX12|CLN5|STX8|TBC1D5|CORO1A|FHIP1B|TOM1|HOOK1|MAP2K1|HOOK2|TMCC1|HOOK3|LAMTOR1|TSG101|LAPTM4B|VPS13B|PRKN|UBXN6|EZR|TRIM27|VPS16|VPS25|VPS26A|VPS11|VPS26B|VPS28|WASHC5|VPS36|VPS39|VPS4A|VPS4B|VTA1|INPP5F|MAPK1|MAPK3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ENDOSOMAL_TRANSPORT,294,ENR,GOBP_ENDOSOMAL_TRANSPORT,1,0,GOBP_ENDOSOMAL_TRANSPORT,FALSE,GOBP_ENDOSOMAL_TRANSPORT
2,2.0161973250227199,2.0161973250227199,2.0161973250227199,0.99036608800000003,,9.7266900000000003E-2,,ZWINT|ABRAXAS2|ACTR3|ANKRD53|NEK2|AURKC|KAT5|BOD1|CCDC66|CENPQ|RAB11A|CENPC|CENPE|CEP55|CENPF|CHAMP1|CDC42|PINX1|CCNB1|CDK1|KIF14|DSN1|DYNC1H1|ECT2|EML3|EML4|FAM83D|CHMP1A|CHMP1B|CHMP2A|CHMP2B|DLGAP5|GEM|CHMP3|CHMP4C|CHMP5|CHMP6|KIF18A|CHMP7|KIF22|KIF2C|KIFC1|KNSTRN|KPNB1|DCTN2|CDCA5|MAP1S|MAPRE1|TERF1|NDC80|NUP62|NSL1|NUDC|UBE2B|SIRT1|PMF1|IFFO1|PSRC1|KASH5|RAB24|RACGAP1|MAJIN|NDE1|RCC2|NDEL1|SGO1|RMDN1|SPICE1|MEIOC|RRS1|SEPTIN1|KNTC1|SKA2|MIS12|SPAG5|SPDYA|SUN1|HNRNPU|PDCD6IP|CHMP4A|CHMP4B|RB1|TTL|TRAPPC12|KNL1|SEH1L|KAT2B|ATM|BECN1|AURKB|MAD1L1|SPO11|TERB1|TERB2|NUMA1|SKA1|SKA3|ZW10|CDT1|NUP98|APC|CUL3|LMNA|ABRAXAS1|CDC23|ACTR2|VPS4A|VPS4B|BIRC5|KATNB1|BUB3|CDCA8|PIBF1|INCENP|NUF2|SIRT2|SPC24|SPC25|SPDL1|FMN2|TEX14|TTK|MLH1|ZNF207|ZWILCH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CHROMOSOME_LOCALIZATION,125,ENR,GOBP_CHROMOSOME_LOCALIZATION,1,9.6339119999999997E-3,GOBP_CHROMOSOME_LOCALIZATION,FALSE,GOBP_CHROMOSOME_LOCALIZATION
1,2.3988077267289101,2.3988077267289101,2.3988077267289101,0.99600798400000001,,5.4469182999999997E-2,,MITD1|PC|VPS28|DDX6|VPS4A|VPS4B|RAB1A|LRSAM1|RAB1B|MVB12A|CHMP1A|NEDD4|CHMP1B|CHMP2A|CHMP2B|CHMP3|TBC1D20|CHMP4C|VPS37A|CHMP5|VPS37B|CHMP6|VPS37C|CHMP7|VPS37D|MVB12B|PDCD6IP|CHMP4A|CHMP4B|USP6NL|TSG101|APOE|RAB43|SPCS1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VIRION_ASSEMBLY,34,ENR,GOBP_VIRION_ASSEMBLY,1,3.9920160000000001E-3,GOBP_VIRION_ASSEMBLY,FALSE,GOBP_VIRION_ASSEMBLY
12,2.7126497007586199,2.7126497007586199,2.7126497007586199,0.99806201549999995,,3.5934657000000002E-2,,C3|C2CD4A|C2CD4B|NPY5R|PIK3CG|TNFRSF11A|TNFSF11|APCS|ASH1L|CCR7|TAC1|EDNRB|PARK7|ADAM8|FCGR2B|FCER1G|ADORA1|FFAR2|OSMR|ZP3|PLA2G2D|PTGES|DNASE1|RHBDD3|DNASE1L3|F12|SELENOS|CREB3L3|FUT7|FFAR3|IL6|OSM|NPY|BTK|IL20RB|IL6ST|PTGER3|HLA-E|INS|GSTP1|TNF|PTGS2|SPN|KLKB1|NLRP3|FCGR1A|IL1B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,47,ENR,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,1,1.9379845E-3,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,FALSE,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE
2,2.4048337027225202,2.4048337027225202,2.4048337027225202,0.99606299200000004,,5.495647E-2,,ZWINT|ATM|BUB1|PLSCR1|AURKB|MAD1L1|MAD2L1BP|NCAPD2|NSMCE2|NCAPD3|NCAPG|NCAPG2|MAD2L2|NCAPH|NCAPH2|NUMA1|SKA1|TRIP13|SKA3|CENATAC|SMC2|CENPF|SMC4|XRCC3|TPR|CDK5RAP2|CCNB1|DIS3L2|ZW10|ANAPC11|ANAPC15|DLGAP5|ANAPC5|PLK1|ANAPC7|APC|CSNK2A2|UBE2C|SMARCAD1|DUSP1|CUL3|DYNC1LI1|M1AP|KLHL22|RECQL5|PPP2R1A|CDC16|CDC20|FBXO5|PRP4K|USP44|CDC23|NDC80|CHFR|GEN1|TOP3A|KNTC1|CSNK2A1|BIRC5|BUB1B|PRAP1|BUB3|CDCA8|ESPL1|HASPIN|INCENP|LCMT1|MAD2L1|NUF2|RAD21|IK|PSMG2|RB1|MAPK15|SPC24|SPC25|SPDL1|TEX14|KNL1|TTK|ZNF207|ZWILCH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CHROMOSOME_SEPARATION,82,ENR,GOBP_CHROMOSOME_SEPARATION,1,3.9370079999999997E-3,GOBP_CHROMOSOME_SEPARATION,FALSE,GOBP_CHROMOSOME_SEPARATION
