__mclCluster,EnrichmentMap::-log10(pvalue) (non_mouse_down),EnrichmentMap::-log10(pvalue)*sign(NES) (non_mouse_down),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (non_mouse_down),EnrichmentMap::ES (non_mouse_down),EnrichmentMap::fdr_qvalue (non_mouse_down),EnrichmentMap::fwer_qvalue (non_mouse_down),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (non_mouse_down),EnrichmentMap::pvalue (non_mouse_down),name,selected,shared name
1,2.2380461122055499,2.2380461122055499,2.2380461122055499,0.99421965329999995,,6.5255779999999999E-2,,P2RX7|MCOLN1|SLC9A9|KCNMA1|ATP12A|ATP1A1|CNGA4|CPOX|NPPA|HCN2|HCN3|HCN4|KCNK3|CXCL1|TSC1|MCOLN3|GJA5|NALCN|SCN4A|KCNA1|KCND2|KCND3|KCNE4|SLC12A1|SLC12A3|ACTN2|ADRB2|SLC24A1|SLC24A2|AGRN|SLC24A3|SLC24A5|AKAP5|AKAP6|AKAP7|AKAP9|AMIGO1|ANK2|ANK3|ANO6|ATP1B2|ATP1B3|ATP4A|SLC1A3|SLC9A2|SLC9A3|CACNA1D|SLC9A4|SLC9A5|SLC9A7|SLC9A8|TRPM5|TREM2|CASQ2|CAV3|CD63|CRBN|KCNK6|DLG1|DPP10|DPP6|EDN3|ABCC8|FHL1|ADORA1|FLNA|FXYD1|FXYD2|FXYD3|FXYD4|HPN|FXYD5|FXYD6|FXYD7|ATP1A3|GAL|CAV1|GALR2|GNB2|GRP|ITGB1|KCNAB1|KCNAB2|TMEM38B|KCNAB3|GHITM|KCNC1|KCNC2|KCNK1|KCNE1|KCNK2|KCNE2|KCNE3|KCNA2|KCNG4|KCNA3|KCNH2|KCNA6|KCNIP1|KCNA7|KCNIP2|KCNB2|KCNIP3|KCNC3|KCNIP4|KCNC4|KCNJ1|KCNG2|KCNJ10|KCNH3|KCNJ11|LETM1|KCNH4|KCNJ12|KCNH8|KCNJ13|KCNJ15|KCNK10|KCNJ16|KCNK12|KCNJ2|KCNK13|KCNJ5|KCNK16|KCNJ6|KCNK4|KCNJ8|KCNK7|KCNMB1|KCNN1|KCNN2|KCNN3|KCNN4|KCNQ5|KCNQ1|KCNS3|KCNRG|KCNT1|KCNS1|KCNT2|KCNU1|KEL|KCNV1|KCNV2|LRRC26|SNAP25|LRRC52|LRRC55|NOS3|NEDD4|NEDD4L|TMCO3|TMEM175|NR3C2|OXSR1|PKD2|SLC12A2|CDK2|NSF|PRNP|VPS4B|PTGER3|PTK2B|SLC17A7|RGS4|RGS7|RNF207|KCNH6|SLC9A1|SLC9A6|ABCC9|STK39|SUMO1|TMEM38A|VAMP2|WNK1|WNK2|WNK4|WWP2|YWHAE|CDKN1B|GCK|KCNB1|KCNH1|KCNMB2|KCNMB4|ATF4|CCKAR|GNAQ|HBP1|AQP1|KCNA5|KCNF1|KIF5B|P2RY12|PLCB4|ABCB8|CCDC51|SLC12A5|BIN1|ATP1A2|ATP1B1|KCNK5|SLC12A4|SLC12A6|SLC12A7|SLC12A8,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POTASSIUM_ION_TRANSPORT,207,ENR,GOBP_POTASSIUM_ION_TRANSPORT,1,5.7803467000000002E-3,GOBP_POTASSIUM_ION_TRANSPORT,FALSE,GOBP_POTASSIUM_ION_TRANSPORT
7,2.1089031370046398,2.1089031370046398,2.1089031370046398,0.99221789900000001,,5.5920232E-2,,RGS2|RBM10|CDK9|BECN1|P2RX4|MEF2C|NOTCH1|PPARA|PPP3CA|RAP1GDS1|ADRA1A|AKAP1|BMP2|RGS4|AR|SMAD3|ATP2A2|RYR2|TRIM63|DYRK1A|CAMTA2|FDPS|SLC9A1|MYH6|MYH7|TOMM70A|COL14A1|CTDP1|HTR2B|NPPA|NPPB|ECE1|SLC25A4|EZH2|FBXO32|NFATC3|AKAP13|FOXO1|TRPC3|GATA4|NR4A3|GATA5|CSRP3|GLRX3|HAND2|HEY2|IGFBP5|INPP5F|PPARG|JARID2|PARP1|DDX39B|KDM4A|KLF15|ADCY10|TNFRSF1B|ADRA1B|LMCD1|PDE5A|ADRB1|MAP2K4|MEIS1|PDE9A|MSTN|SIRT1|AKAP6|ATP2B4|MTPN|SMAD4|TCAP|MYOC|MYOCD|GSK3A|TTN|GSK3B|TNFRSF1A|BMP4|IGF1|PAK2|ERRFI1|PARP2|PDLIM5|PI16|PIN1|PRKCA|CAMK2D|PTK2|CAV3|MTOR|ROCK1|ROCK2|AGT|SMAD1|CYBA|SORBS2|STUB1|TIAM1|TRIP10|PRKG1|TWF1|YY1|ZFP418|ACACB|FOXP1|GSN|EP300|ADK|G6PDX|LMNA|GATA6|NR3C1|MEF2A|KCNN4|PAK1|HAMP|HAMP2|EDN1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MUSCLE_HYPERTROPHY,117,ENR,GOBP_MUSCLE_HYPERTROPHY,1,7.7821009999999996E-3,GOBP_MUSCLE_HYPERTROPHY,FALSE,GOBP_MUSCLE_HYPERTROPHY
3,2.7050079566407099,2.7050079566407099,2.7050079566407099,0.99802761340000001,,2.0154588000000001E-2,,BCL2|CTNS|CYB5R4|SLC6A9|LCT|UROS|CITED1|SLCO1A6|DDT|SLCO1B2|DCT|MC1R|PMEL|APPL1|RAPGEF2|VHL|ZEB2|HNF1A|TBX2|ABCC2|ATP7A|TMEM14A|COX10|MYO5A|RAB38|CPOX|SOX2|SLC25A39|CDH3|SLC7A11|TRPC1|WNT5A|OPN3|CYP2A5|FXN|GIPC1|ABCB10|ABCB6|ABCB7|ALAD|ALAS1|ALAS2|BLVRB|COX15|MFSD12|FECH|HEBP1|HMBS|HMOX1|HMOX2|SLC24A5|IREB2|BLVRA|PGRMC1|PPOX|SLC11A2|SLC48A1|SNX3|SRRD|TMEM14C|UGT1A1|BDH2|UROD|HPX,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PIGMENT_METABOLIC_PROCESS,64,ENR,GOBP_PIGMENT_METABOLIC_PROCESS,1,1.9723865999999998E-3,GOBP_PIGMENT_METABOLIC_PROCESS,FALSE,GOBP_PIGMENT_METABOLIC_PROCESS
4,1.6785183912003601,1.6785183912003601,1.6785183912003601,0.97903563999999998,,8.6567685000000005E-2,,IDO1|NR5A2|CCR7|HMGB1|IRAK3|PHLPP1|HAVCR2|CD86|CBLB|IL2RA|FOXJ1|ITCH|FOXP3|RUNX1|TGFBR2|CD3E|H2-M3|PDCD1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_TOLERANCE_INDUCTION,18,ENR,GOBP_REGULATION_OF_TOLERANCE_INDUCTION,1,2.0964360000000001E-2,GOBP_REGULATION_OF_TOLERANCE_INDUCTION,FALSE,GOBP_REGULATION_OF_TOLERANCE_INDUCTION
6,2.3729120168675299,2.3729120168675299,2.3729120168675299,0.99576271199999999,,2.9193779999999999E-2,,NUP155|NEDD4L|CACNA1C|CACNA1D|CACNA2D1|CACNB2|PKP2|CAMK2D|PLN|CASQ2|CAV3|SGCD|3425401B19RIK|GPD1L|RANGRF|DLG1|CACNA1H|RNF207|ATP2A2|RYR2|SCN1B|SCN2B|SCN3B|SCN4B|SCN5A|FGF13|ADORA1|SLC9A1|FLNA|FXYD1|ABCC9|SNTA1|KCNA5|SRI|UTY|ATP1A1|CAV1|CTNNA3|SUMO1|DSC2|DSG2|DSP|STC1|HCN4|GATA4|GJA5|PIK3CA|GSN|KCNE1|KCNE2|JUP|KCNE3|KCNH2|KCND3|KCNE4|ADCY10|PDE4D|ADRB1|BIN1|KCNJ2|KCNJ5|KCNJ8|AKAP6|ATP1A2|KCNN2|TRPM4|AKAP9|KCNQ1|ANK2|ATP2A1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,70,ENR,GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,1,4.2372879999999996E-3,GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,FALSE,GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION
13,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,3.7344815000000002E-3,,ACO1|ACACB|G6PDX|TALDO1|ALDH1L1|ALDH1L2|TKT|PGD|ALDOB|PGLS|H6PD|MTOR|PRPS1|IDH1|PRPS2|RBKS|HSD11B1|RPE|RPIA|RPTOR|MLST8|SHPK|TRP53,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NADPH_REGENERATION,23,ENR,GOBP_NADPH_REGENERATION,1,0,GOBP_NADPH_REGENERATION,FALSE,GOBP_NADPH_REGENERATION
7,1.7101173514749699,1.7101173514749699,1.7101173514749699,0.98050682199999994,,8.4194270000000002E-2,,BMP4|RPS6KB1|ERRFI1|MEF2C|PPP3CA|MTOR|SMAD1|BMP2|ACTN3|AR|SMAD3|ASB2|ATP2A2|CACNA1S|TEAD1|TNNC1|CAMTA2|TNNI1|MYH6|MYH7|CMYA5|ACACB|NPPA|NPPB|ACTA1|EZH2|NFATC3|FOXO1|TRPC3|GATA4|CFLAR|GTF2IRD1|GTF2IRD2|HEY2|GSN|IGFBP5|INPP5F|PPARG|KDM4A|MYOD1|KLF15|MYOZ1|MYOZ2|MYOG|LMNA|MSTN|GATA6|ATP2B4|SMAD4|TCAP|MYOC|TNNT1|NFATC1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_STRIATED_MUSCLE_ADAPTATION,53,ENR,GOBP_STRIATED_MUSCLE_ADAPTATION,1,1.9493178E-2,GOBP_STRIATED_MUSCLE_ADAPTATION,FALSE,GOBP_STRIATED_MUSCLE_ADAPTATION
,1.983175088541,1.983175088541,1.983175088541,0.98960499000000002,,5.6780909999999997E-2,,TWIST1|CACNA1C|OSR1|ALX4|ATRX|TFAP2A|CRABP2|EN1|FMN1|GDF5|SHH|HOXA11|HOXA9|HOXD10|HOXD9|IFT122|MECOM|MSX1|MSX2|NIPBL|OSR2|WNT3|RECK|RPGRIP1L|RUNX2|SHOX2|SALL1|ALDH1A2|SALL3|TRP63|WNT9A|LRP6|ZBTB16|TBX5|CTNNB1|VPS54|TBX3|RDH10|TFAP2B|ENPP1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_FORELIMB_MORPHOGENESIS,40,ENR,GOBP_FORELIMB_MORPHOGENESIS,1,1.039501E-2,GOBP_FORELIMB_MORPHOGENESIS,FALSE,GOBP_FORELIMB_MORPHOGENESIS
1,2.69460520327651,2.69460520327651,2.69460520327651,0.99797979800000003,,2.6968435999999998E-2,,KCNH2|SUMO1|NEDD4L|RGS4|OXSR1|GRP|ACTN2|AGRN|BIN1|CASQ2|CAV3|KCNQ1|KCNRG|ANK3|KEL|KCNAB1|PTGER3|CRBN|KCNE1|CAV1|KCNE2|KCNE3|STK39,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,23,ENR,GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,1,2.020202E-3,GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,FALSE,GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT
5,2.6901961069547702,2.6901961069547702,2.6901961069547702,0.99795918380000004,,9.0212539999999994E-3,,PWP1|PWP2|RBFA|RBM34|RPL14|RCL1|REXO1|REXO4|RIOK1|RIOK2|RIOK3|RNASEL|RPL26|RPF1|RPL27|RPF2|RPL7L1|RPP25|RPP30|RPP38|RPL35|RPP40|RPL35A|RPUSD1|RPUSD2|RRP1|RRP15|RPL5|RRP1B|RRP36|RPL7|RRP7A|RPL7A|RRP8|RRP9|RRS1|SART1|RPS14|SBDS|RPS16|RPS24|RPS27|RPS28|SIRT7|SRFBP1|SUV39H1|TBL3|TRMT112|TRMT2B|TSR1|TSR2|IPPK|URB1|NUDT16|USP36|UTP14A|UTP14B|UTP15|UTP18|UTP20|UTP23|UTP3|UTP6|WBP11|WDR12|SMARCA4|WDR18|SMARCB1|WDR3|WDR36|WDR43|WDR46|WDR55|WDR74|WDR75|YBEY|ZCCHC4|ZNHIT3|ZNHIT6|RPL11|RPS15|RPS17|RPS19|RPS21|RPS25|RPS6|RPS7|RPS8|ANG|YTHDF2|MYC|ERN2|ABT1|BMS1|BOP1|BRIX1|BYSL|C1D|CDKN2A|CHD7|DCAF13|DDX10|DDX17|DDX18|DDX21|DDX27|DDX47|DDX49|DDX51|DDX52|DDX54|DDX56|DHX37|DICER1|DIMT1|DIS3|DKC1|DROSHA|EBNA1BP2|EIF4A3|EMG1|ERCC2|ERI1|ESF1|EXOSC1|EXOSC10|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC6|EXOSC7|EXOSC8|EXOSC9|FBL|FCF1|FDXACB1|FRG1|FTSJ3|GAR1|MTOR|GTF2H5|GTPBP4|HEATR1|IMP3|IMP4|ISG20|KRI1|KRR1|DDX11|LAS1L|DEDD|DIS3L|NSUN3|ERCC3|NSUN4|ERCC6|LSM6|GTF3C1|PELO|POLR1D|POLR1E|LYAR|POLR2E|MAK16|RPUSD4|SLFN8|SLFN9|SPIN1|TAF1B|METTL15|TCOF1|METTL16|TOP1|UBTF|METTL5|TRP53|XRN1|MPHOSPH10|MPHOSPH6|MRM1|MRTO4|MYG1|NAF1|NAT10|NCL|NGDN|NHP2|POLR1A|POLR1B|NOB1|NOL10|NOL11|NOL6|TFB1M|NOL7|TFB2M|NOL8|NOL9|EIF6|NOP10|NOP14|NOP2|NPM1|NPM3|NSA2|NSUN5|NVL|PA2G4|PAK1IP1|PDCD11|PELP1|PES1|PIH1D1|PIH1D2|PIN4|POP4|POP5|POP7|PPAN|PRKDC|KAT2B,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RRNA_METABOLIC_PROCESS,222,ENR,GOBP_RRNA_METABOLIC_PROCESS,1,2.0408162000000001E-3,GOBP_RRNA_METABOLIC_PROCESS,FALSE,GOBP_RRNA_METABOLIC_PROCESS
4,2.1020904892482499,2.1020904892482499,2.1020904892482499,0.99209486099999999,,5.604692E-2,,DHPS|DLG5|EFNB1|ERBB2|ENPP3|FGF10|NCKAP1L|FLT3L|NDFIP1|GLMN|GNRH1|GPNMB|H2-AA|H2-DMB2|TIRAP|TLR4|AIF1|CNN2|PDCD1LG2|CSF1|PKN1|SLC4A1|IGFBP2|IHH|IKZF3|IL15|PRKCQ|IL21|IL2RA|IL5|PYCARD|IL7|MAPK1|ITCH|ITGAL|RC3H1|CD38|KITL|LAPTM5|LMO1|LRRC32|RIPK2|CHRNB2|GREM1|LST1|RIPK3|MAD1L1|MAPK8IP1|IL34|MPL|NCK2|SASH3|NR5A2|SIGLECG|PELI1|SLAMF1|PRLR|RAC2|RASAL3|SLFN1|RASSF5|ADA|SPN|STAT6|SCGB1A1|SCRIB|SDC4|SFTPD|TARM1|MYD88|SH3RF1|TFRC|SLC39A10|SYK|TNFRSF13B|TNFRSF13C|KIT|TNFRSF14|TNFRSF1B|TNFSF13|PDE5A|TNFSF13B|TNFSF18|TNFSF4|NCK1|SOS1|TRAF6|ARG1|SOS2|ARG2|SOX11|STAT5A|TYK2|TCF3|TGFBR2|TICAM1|VTCN1|TNFRSF4|TNFRSF9|ZAP70|TNFSF9|ZBTB7B|BCL2|CSF2|TSC2|BMP4|CSF2RA|TSPAN32|TWSG1|TYROBP|VAV3|VCAM1|TGFB1|WNT3A|OCSTAMP|PHF7|ZC3H12D|RPS3|PTK2|ZFP335|ST6GAL1|CD4|ZNHIT1|AHR|CORO1A|BMI1|STAT5B|DLG1|TACR1|BID|ANXA1|CCL12|CCL19|GAL|CCL5|CD74|CEACAM1|CCR2|CCR7|CD37|CD46|CD55|CD59A|CD59B|DNAJA3|CD81|IL13|CRP|IL1A|IDO1|IL4I1|FCGR2B|NF1|FOXJ1|NMB|GPR183|H2-T23|PLA2G2D|IL1B|LYN|LGALS3|MEF2C|PPP3CA|PNP|PRNP|GPAM|PTPN6|PTEN|PTPN22|PTPRC|GSTP1|HHEX|TAC1|TNFRSF21|VSIG4|MIF|XCL1|IFNG|ATM|IL4|TLR9|CDKN2A|SHH|PLA2G2F|PLA2G5|CASP3|AGER|ATAD5|BCL6|BTK|BTLA|PRKAR1A|CD1D1|CD1D2|CD24A|CD274|SLC4A2|CD28|CD3E|CD40|CD40LG|CD44|GSK3B|HMGB1|IGF1|IGF2|CD80|IL6ST|CD86|SLC7A1|IRS2|CLEC4G|CRTAM|CSF2RB|CSF2RB2|CTLA4|MAPK3|CD300A|NFATC2|CTNNB1|EPHB2|FADD|HES1|FOXP3|CD209D|CEBPB|H2-DMB1|H2-M3|PAWR|HAVCR2|ICOSL|IL12A|IL12B|IL12RB1|IL18|IL2|IL20RB|IL23A|IL27|ADK|IL33|BLM|IL10|IL6|BST1|IRGM1|BTNL2|INPP5D|CARD11|IRF1|CBLB|CCDC88B|CD209A|CD209C|JAK2|CD209E|JAK3|CD22|CD276|CD320|CD6|CDKN1A|BCL2L1|CLEC2I|CSF1R|LGALS9,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,266,ENR,GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,1,7.9051390000000003E-3,GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,FALSE,GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION
,2.3900514704013198,2.3900514704013198,2.3900514704013198,0.99592667999999995,,6.7709859999999997E-2,,CD44|ITGA5|APOA1|PARVA|ITGAD|RNASE10|VCAM1|ITGAX|PKP2|CD200|CD200R1|CD2|PTPRC|ALOX15|GLDN|IZUMO1|MAP2K5|TNF|MBP|MYADM|NRCAM|FGG|NFASC|CTNNA3|ITGA4|ITGA7|CXADR|ITGB2|ITGB2L|DSC2|ITGB7|THY1|DSG2|DSP|SKAP1|ITGB1|ITGB3|WNK1|ADIPOQ|MAPK7|IL1RN|PERP|ITGAV|NINJ1|AGER|JUP|TNFAIP3|FLOT1|IL10|GCNT2|KLF4|LCK|FGA|FGB|JAM3|BMP7|IL1B,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_HETEROTYPIC_CELL_CELL_ADHESION,57,ENR,GOBP_HETEROTYPIC_CELL_CELL_ADHESION,1,4.0733200000000001E-3,GOBP_HETEROTYPIC_CELL_CELL_ADHESION,FALSE,GOBP_HETEROTYPIC_CELL_CELL_ADHESION
,1.9921115043769999,1.9921115043769999,1.9921115043769999,0.98981670099999997,,6.9435979999999994E-2,,OTC|STC1|PTK2|CKB|SLC12A2|WNK1|WNK4|CPS1|FASL|KCNE3|CAR12|UMOD|SLC12A1|SLC12A3|SPP1|ABCC2|SLC12A5|KCNQ1|ATP6V1B1|BSND|TBXAS1|SLC12A9|SLC12A4|SLC12A6|SLC12A7|STK39|CACNA1A|SLC12A8,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MONOATOMIC_ANION_HOMEOSTASIS,28,ENR,GOBP_MONOATOMIC_ANION_HOMEOSTASIS,1,1.0183299E-2,GOBP_MONOATOMIC_ANION_HOMEOSTASIS,FALSE,GOBP_MONOATOMIC_ANION_HOMEOSTASIS
12,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,4.0084802999999997E-3,,KRT1|KRT6A|PKP2|AGFG1|AGFG2|BFSP1|BFSP2|DES|DNAJB6|EPPK1|INA|KLHL24|KRT10|KRT12|KRT13|KRT14|KRT15|KRT16|KRT17|KRT2|KRT20|KRT23|KRT24|KRT25|KRT27|KRT31|KRT32|KRT33A|KRT33B|KRT34|KRT35|KRT36|KRT4|KRT42|KRT5|KRT6B|KRT7|KRT75|KRT76|KRT77|KRT78|KRT79|KRT80|KRT81|KRT84|KRT85|DSP|KRT86|NEFH|NEFL|NEFM|PRPH|SHH|TCHH|VIM|GFAP|KRT19|PLEC|PKP1|MTM1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,60,ENR,GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,1,0,GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,FALSE,GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION
10,2.1046578003461298,2.1046578003461298,2.1046578003461298,0.99214145399999998,,5.6072820000000002E-2,,STK11|TOX|DOCK2|NFATC3|PTPN2|SHH|FOXN1|CD1D1|H2-DMA|ITPKB|SRF|CD3D|CD3E|PTPRC|CD3G|ZAP70|CD74|SKINT1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POSITIVE_THYMIC_T_CELL_SELECTION,18,ENR,GOBP_POSITIVE_THYMIC_T_CELL_SELECTION,1,7.8585459999999992E-3,GOBP_POSITIVE_THYMIC_T_CELL_SELECTION,FALSE,GOBP_POSITIVE_THYMIC_T_CELL_SELECTION
9,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,8.9242739999999994E-3,,APOA1|APOA2|CYP2R1|CYP3A11|CYP3A44|FMO5|POR|PRKAA1|PRKAA2|SULT1A1|UGT2B1|BMP2|SLC27A5|BMP5|DGKQ|BMP6|CACNA1H|HNF1A|CLCN2|CYP11A1|DAB2|DHRS4|DKK3|EDNRB|KCNMA1|HSD11B2|MAPK1|FDPS|RDH1|SCNN1B|RDH16|WNT4|ABCB11|RDH5|RDH7|ABCD3|RDH9|SDR9C7|ACAA1A|ATP1A1|RORC|ACAA1B|HMGCS1|NR5A2|ACADL|IDI1|IDI2|ACADVL|ACOX2|LCAT|LPCAT3|AKR1C18|AKR1D1|KIT|MVD|MVK|TNFSF4|APOE|PDE8B|STAT5A|RORA|CES1D|NPY1R|CES1F|CUBN|CYP1A1|SULT2B1|CYP24A1|AFP|BGLAP|CYP27A1|BGLAP2|CYP27B1|CREB1|CYP39A1|TSPO|CYP17A1|CYP46A1|DHRS9|DKKL1|EGR1|GGCX|CYP7A1|HSD17B1|ADM|CFTR|HSD3B4|INHBA|SRD5A1|STAR|AKR1C12|STARD3|AKR1C13|STAT5B|AKR1C14|AKR1C19|SOD1|AKR1C20|AKR1C21|AKR1C6|STUB1|AKR1CL|ABCC1|APOC3|AMACR|ANGPTL3|CAT|APOA4|DHCR24|APOA5|APOC1|PMVK|AQP8|ASAH1|PRKG1|BAAT|CEBPA|ATP8B1|GAL|CES1B|CES1C|CES1E|CES1G|CLN8|FABP6|CYP1B1|CYP2B10|CYP2B13|CYP2B19|CYP2B9|IL1A|HSD17B10|HSD17B4|HSD17B6|HSD3B7|LRP2|CYP2D22|SPP1|CYP2E1|MTTP|LIPE|LRP5|NR3C1|ABCA1|DGAT2|EPHX2|ERLIN1|ERLIN2|PCSK9|PANK2|PON1|SCARB1|SCP2|HSD17B12|TNF|INSIG1|INSIG2|SLC27A2|LIPC|SULT1E1|SULT2A1|SULT2A2|SULT2A3|SULT2A5|SULT2A6|SULT2A7|CYP1A2|NFE2L1|IFNG|IL4|SHH|ABCA5|ABCG1|ABCG4|ACBD3|APLP2|APOB|APOBR|APOF|APON|ARMC5|PPARGC1A|YWHAH|ARV1|BDH1|BMPR1B|PRKACA|CH25H|CHST10|CLN6|DDX20|CYB5R1|CYB5R2|CYB5R3|CYP3A13|CYP3A25|CYP3A59|CYP51|DHCR7|DHH|DHRS11|SCAP|EBP|EBPL|ESR1|FDFT1|FDXR|FGF1|PDGFRA|SGPL1|FGFR1|SIRT1|GBA2|COMT|GC|GFI1|PROX1|ENPP1|GH|GNAI1|GNB3|GPR146|HDLBP|HINT2|HMGCR|SREBF1|HRH1|HSD17B11|TECR|HSD17B14|HSD17B2|HSD17B7|IGF1R|FOXA2|IGFBP7|LBR|LDLR|LDLRAP1|CYP7B1|IGF1|LIMA1|CYP8B1|IGF2|LIPO1|ERRFI1|LMF1|FGFR4|LRP1|LSS|MBTPS1|MBTPS2|MED1|NPC2|NSDHL|PAQR3|PBX1|LEPR|PCTP|STARD4|PLEKHA1|PMP22|SAA1|NR1D1|SC5D|SDR42E1|SEC14L2|SERPINA12|SERPINA6|SLCO1A6|SNAI1|SNAI2|SOAT1|SOAT2|SQLE|SREBF2|SULT4A1|THRB|TIPARP|TM7SF2|TSKU|NPC1|TTC39B|UGT1A7C|UGT2B35|UGT2B36|MECP2|UGT2B37|UGT2B38|UGT2B5|VLDLR|REST|HSD3B2|FGL1|HSD3B3|HSD3B6|NR1H4|SLC37A4|SF1|SMPD1|APP|FDX1|ADORA2B|G6PDX|FECH|H6PD|NFKB1|UGT1A1|ABCA2|HMGCS2|HSD11B1|LIPA|CBR1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_STEROID_METABOLIC_PROCESS,312,ENR,GOBP_STEROID_METABOLIC_PROCESS,1,0,GOBP_STEROID_METABOLIC_PROCESS,FALSE,GOBP_STEROID_METABOLIC_PROCESS
