gene,slope_z,r,p,n_cells_expr,gene_symbol,biotype
ENSG00000101558,-0.0143575282070458,-0.0192202129334046,1.800243489283128e-28,331527,VAPA,protein-coding
ENSG00000187109,-0.0063731541377639,-0.0085823918898554,7.86360412546733e-07,331131,NAP1L1,protein-coding
ENSG00000115760,-0.0076590054028981,-0.0106717623512877,8.323491724682641e-10,330864,BIRC6,protein-coding
ENSG00000135404,0.0001784814304685,0.0002426167310037,0.8890910021514925,330390,CD63,protein-coding
ENSG00000138069,-0.014517515953005,-0.0201227147416362,6.825549434808993e-31,329771,RAB1A,protein-coding
ENSG00000168066,-0.0233295746536238,-0.0325251839070491,7.03671573652882e-78,329720,SF1,protein-coding
ENSG00000177606,-0.0042038478867923,-0.0058766708043566,0.0007421166495793,329535,JUN,protein-coding
ENSG00000089280,-0.0145153308784411,-0.019982768595541,1.8380628781394536e-30,329483,FUS,protein-coding
ENSG00000132424,-0.0110231613768914,-0.0150871481755582,4.93591003028733e-18,329047,PNISR,protein-coding
ENSG00000185650,0.011576395147106,0.0156183634600999,3.29781258414514e-19,328949,ZFP36L1,protein-coding
ENSG00000127603,0.0013289118272542,0.0018091202319702,0.2995322160346166,328845,MACF1,protein-coding
ENSG00000073921,-0.0036500588951445,-0.0048151032758544,0.0057712874486492,328672,PICALM,protein-coding
ENSG00000147649,-0.0100799377924619,-0.0139090962339704,1.5934558180269404e-15,328264,MTDH,protein-coding
ENSG00000079246,-0.0205528930219605,-0.0284381047805109,1.0967136608484064e-59,328139,XRCC5,protein-coding
ENSG00000075415,-0.0288088107467981,-0.038649033183879,1.3485694773279652e-108,327865,SLC25A3,protein-coding
ENSG00000228474,-0.0304717274955124,-0.03084631498031,7.592975301653243e-70,327863,OST4,protein-coding
ENSG00000138814,-0.0098823523006655,-0.0136055153159406,6.675955688424211e-15,327839,PPP3CA,protein-coding
ENSG00000124614,0.0150774683215556,0.0180099954993294,6.411418367811274e-25,327601,RPS10,protein-coding
ENSG00000171634,-0.0095227900622343,-0.0124553990937075,1.0400764167463837e-12,327217,BPTF,protein-coding
ENSG00000048740,0.0101889727703522,0.013313248165897,2.6326919494216024e-14,327160,CELF2,protein-coding
ENSG00000136238,-0.0088062949789789,-0.0113951150688964,7.180982818432466e-11,327047,RAC1,protein-coding
ENSG00000198258,-0.0223985524596312,-0.0259077136190057,1.2447183617083555e-49,326712,UBL5,protein-coding
ENSG00000152061,-0.0052931302236223,-0.0074012873802631,2.341975175930456e-05,326556,RABGAP1L,protein-coding
ENSG00000134884,-0.0138171659294016,-0.0189965623796658,2.0182675407772248e-27,326097,ARGLU1,protein-coding
ENSG00000167522,-0.0062427905424809,-0.0087726915938324,5.453049495402167e-07,326088,ANKRD11,protein-coding
ENSG00000212907,-0.0245615198183286,-0.0391712531093078,6.799089077893146e-111,326051,MT-ND4L,protein-coding
ENSG00000291237,0.0130991646814953,0.0157785300854455,2.1394441213964562e-19,325738,SOD2,protein-coding
ENSG00000115875,-0.0204917302776646,-0.0287971390599136,1.3956373337037132e-60,324956,SRSF7,protein-coding
ENSG00000143761,-0.0289407134975791,-0.0314716703662563,5.415912070603025e-72,324902,ARF1,protein-coding
ENSG00000104408,-0.0023842508920241,-0.0031784005836335,0.0701244568975149,324692,EIF3E,protein-coding
ENSG00000137575,-0.0093062118162749,-0.0117080523717113,2.591352373484376e-11,324346,SDCBP,protein-coding
ENSG00000135940,-0.0312122616345656,-0.0379235812840664,2.037930485909544e-103,324000,COX5B,protein-coding
ENSG00000085224,-0.0165937981427247,-0.022896432219409,7.802406164502461e-39,323991,ATRX,protein-coding
ENSG00000142864,-0.0064238480764686,-0.0078166916501454,8.616145718365854e-06,323983,SERBP1,protein-coding
ENSG00000126777,-0.0030368122294862,-0.0039750024478101,0.0236738859540482,323934,KTN1,protein-coding
ENSG00000062194,-0.0082089552714707,-0.0103944052872163,3.299819422790439e-09,323913,GPBP1,protein-coding
ENSG00000115091,-0.0165275849486315,-0.0214517433736797,2.9900273539011233e-34,323536,ACTR3,protein-coding
ENSG00000101182,-0.0222980309522225,-0.0288405781595787,1.8023831269969724e-60,323365,PSMA7,protein-coding
ENSG00000170144,-0.0067273220514474,-0.0087429545850247,6.702816244088417e-07,323106,HNRNPA3,protein-coding
ENSG00000141027,-0.0184052074142089,-0.0246574349088491,1.5452804791531705e-44,322307,NCOR1,protein-coding
ENSG00000007168,-0.0073124183839421,-0.0099937369704728,1.4031969098533377e-08,322219,PAFAH1B1,protein-coding
ENSG00000163191,-0.0012154529008305,-0.0015166800881063,0.3892807054787238,322213,S100A11,protein-coding
ENSG00000058272,-0.0190549400557588,-0.0271843986818132,1.014615890198301e-53,322096,PPP1R12A,protein-coding
ENSG00000164548,-0.0022969282356299,-0.0031646995544434,0.0728328088633172,321308,TRA2A,protein-coding
ENSG00000105373,-0.0181555864490721,-0.0246641311327213,2.044171416758916e-44,321217,NOP53,protein-coding
ENSG00000067900,-0.0116865390792891,-0.0159899265984204,1.3198934436068571e-19,320914,ROCK1,protein-coding
ENSG00000118985,0.0067045772230254,0.0094236996185468,9.408220448318508e-08,320823,ELL2,protein-coding
ENSG00000110075,0.0006093305325675,0.0008353546631297,0.6362841869359341,320480,PPP6R3,protein-coding
ENSG00000152795,-0.0213990569739371,-0.0290761114384175,6.825418684756661e-61,320433,HNRNPDL,protein-coding
ENSG00000116489,-0.0124084627494249,-0.017665604270202,1.528963171408305e-23,320369,CAPZA1,protein-coding
ENSG00000189043,-0.0296536628187979,-0.0371324110619861,3.974447169105688e-98,320346,COXFA4,protein-coding
ENSG00000164919,-0.0331639602328141,-0.0432006589900885,3.995138074429487e-132,320265,COX6C,protein-coding
ENSG00000147677,-0.0089857673562656,-0.0114830888555925,8.109132436382679e-11,320252,EIF3H,protein-coding
ENSG00000130449,0.0169351336373997,0.022239062462588,2.7138180587437647e-36,319917,ZSWIM6,protein-coding
ENSG00000156976,-0.0165547343202857,-0.0227326380905665,7.849233740961664e-38,319798,EIF4A2,protein-coding
ENSG00000108953,-0.0017372776037475,-0.0023239576228582,0.1887801821610427,319791,YWHAE,protein-coding
ENSG00000112695,-0.0302951169951954,-0.0361186072524371,9.26789367785128e-93,319702,COX7A2,protein-coding
ENSG00000186591,-0.0015574407895733,-0.0015152895954282,0.3919731270564265,319157,UBE2H,protein-coding
ENSG00000062716,0.0040078428727674,0.0053682507415932,0.0024246334974491,319124,VMP1,protein-coding
ENSG00000107223,-0.0402694281941905,-0.0528300704340126,6.165222598556895e-196,319056,EDF1,protein-coding
ENSG00000134480,-0.0093487288833193,-0.0132812334026348,6.582946570330727e-14,318522,CCNH,protein-coding
ENSG00000063046,-0.0177698090371365,-0.0239250595411004,1.4804850232521624e-41,318493,EIF4B,protein-coding
ENSG00000119335,-0.0165962055269977,-0.0222219348406694,4.935229701474938e-36,318004,SET,protein-coding
ENSG00000078304,-0.0214936412106367,-0.031861199580719,3.3015066558278466e-72,317974,PPP2R5C,protein-coding
ENSG00000197747,0.0010761736535631,0.0012204947475744,0.4913468072604428,317922,S100A10,protein-coding
ENSG00000005810,0.0081172746480106,0.0108682054110022,8.972462393941651e-10,317771,MYCBP2,protein-coding
ENSG00000157764,-0.0060433035559454,-0.0079533071951048,7.354388083781582e-06,317734,BRAF,protein-coding
ENSG00000160888,-0.0314487742933656,-0.0439843684116625,9.600939731941763e-136,317536,IER2,protein-coding
ENSG00000144224,-0.0221119561933527,-0.0305423932703948,2.2011648900640221e-66,317395,UBXN4,protein-coding
ENSG00000112531,0.0127554789615307,0.0166470205866488,6.6570762398132054e-21,317386,QKI,protein-coding
ENSG00000144674,-0.016410225564678,-0.0229117694429939,4.036288725286715e-38,317334,GOLGA4,protein-coding
ENSG00000115524,-0.0218000860658777,-0.0308184118631794,1.5548843565484495e-67,317292,SF3B1,protein-coding
ENSG00000173660,-0.0264107451010826,-0.0343468330212694,2.0118393544112245e-83,317224,UQCRH,protein-coding
ENSG00000147065,-0.0105404941992678,-0.0138850488173565,5.3110384973087386e-15,317106,MSN,protein-coding
ENSG00000105835,-0.0158568306301634,-0.0211160689207523,1.3056068157509774e-32,317085,NAMPT,protein-coding
ENSG00000105993,0.0026712867045814,0.0035797148756023,0.0439867289771878,316604,DNAJB6,protein-coding
ENSG00000158195,-0.0081743807537993,-0.0079709559151052,7.329391593117902e-06,316431,WASF2,protein-coding
ENSG00000033800,-0.0123857103596668,-0.0169529154609921,1.482816747070356e-21,316370,PIAS1,protein-coding
ENSG00000072364,-0.004749611452403,-0.0065062892679513,0.0002530291989937,316296,AFF4,protein-coding
ENSG00000169045,-0.0099281033461821,-0.0136839135294713,1.4091885937942466e-14,316241,HNRNPH1,protein-coding
ENSG00000116473,-0.0132419701672803,-0.0154590795683055,3.54884413489806e-18,316128,RAP1A,protein-coding
ENSG00000169564,-0.0188192473415461,-0.0209319126282631,5.985132777806674e-32,315790,PCBP1,protein-coding
ENSG00000128585,-0.0017301209085862,-0.0023646417233581,0.1841255038063922,315480,MKLN1,protein-coding
ENSG00000138668,-0.0127048724433669,-0.0170991493453497,7.649688460091332e-22,315460,HNRNPD,protein-coding
ENSG00000188641,0.0082608444949992,0.0111653313322003,3.602221094269035e-10,315368,DPYD,protein-coding
ENSG00000142599,-0.0044153003828963,-0.0061084577224834,0.0006060477970111,315094,RERE,protein-coding
ENSG00000084676,0.0078059071374945,0.0101393334593117,1.265381680066114e-08,314985,NCOA1,protein-coding
ENSG00000131508,-0.0149358625161659,-0.0183149658673151,9.068709736028646e-25,314732,UBE2D2,protein-coding
ENSG00000116209,-0.0321055092269238,-0.0353307234080099,1.8950333725226279e-87,314597,TMEM59,protein-coding
ENSG00000103769,-0.0013390551637869,-0.0018432722182992,0.3016350852014767,314028,RAB11A,protein-coding
ENSG00000166598,-0.0285307632715053,-0.0398666896240247,1.487391694287145e-110,313784,HSP90B1,protein-coding
ENSG00000188243,-0.0179801179716921,-0.0236754925600484,4.41804664758591e-40,313198,COMMD6,protein-coding
ENSG00000146457,0.0054010883184164,0.0073991354498192,3.471353283167849e-05,313079,WTAP,protein-coding
ENSG00000053254,0.0023093014602324,0.0030474075374279,0.0884514790288336,312527,FOXN3,protein-coding
ENSG00000136888,-0.0308272941580645,-0.0399083128022133,3.259086704655381e-110,312147,ATP6V1G1,protein-coding
ENSG00000117616,-0.0159775057850966,-0.0217405567889718,6.0967500033964135e-34,312001,RSRP1,protein-coding
ENSG00000173575,-0.0128217249710217,-0.0178016843001648,2.752254635952513e-23,311816,CHD2,protein-coding
ENSG00000123144,-0.0243768413439166,-0.0304870104748317,5.181490320161842e-65,311779,TRIR,protein-coding
ENSG00000166295,-0.0257674024572045,-0.0335851238273925,1.6838257942106263e-78,311753,ANAPC16,protein-coding
ENSG00000118689,-0.0037924537995669,-0.0038895361959571,0.0299961577395447,311301,FOXO3,protein-coding
ENSG00000074800,-0.0134683917588029,-0.0179503543312004,1.4347113878363526e-23,310675,ENO1,protein-coding
ENSG00000152520,-0.0062513060840484,-0.0085497161486117,1.897476493023712e-06,310482,PAN3,protein-coding
ENSG00000185201,-0.0139806487976898,-0.0163947129847131,6.564290731497576e-20,310397,IFITM2,protein-coding
ENSG00000114331,-0.0047790152738803,-0.0065209851940847,0.0002806826909082,310299,ACAP2,protein-coding
ENSG00000184007,-0.0110026908289208,-0.0129050017325114,6.612899695821654e-13,310150,PTP4A2,protein-coding
ENSG00000099783,-0.0038278992995924,-0.0050438583133502,0.0049921108637439,309831,HNRNPM,protein-coding
ENSG00000180879,-0.0336383969082389,-0.0443637490416655,9.70947034086672e-135,309778,SSR4,protein-coding
ENSG00000102144,-0.0320789629515245,-0.0448551534394908,1.0978157932066797e-137,309748,PGK1,protein-coding
ENSG00000124788,-0.0173455301664989,-0.0240293346199306,8.70777127760883e-41,309632,ATXN1,protein-coding
ENSG00000140941,-0.010135745028535,-0.0092151965313099,2.964717765425772e-07,309370,MAP1LC3B,protein-coding
ENSG00000101745,-0.0158682546347949,-0.0223886789525487,1.3988381968560968e-35,309154,ANKRD12,protein-coding
ENSG00000173120,-0.0027524014312375,-0.0038532475240876,0.0322046842185635,308979,KDM2A,protein-coding
ENSG00000131374,-0.0065976829671213,-0.0091252565892847,3.932403773872054e-07,308950,TBC1D5,protein-coding
ENSG00000140262,-0.0008025559918928,-0.0010745452846785,0.5505155995602751,308663,TCF12,protein-coding
ENSG00000153922,0.0048806659456983,0.006582185555206,0.0002553179770132,308654,CHD1,protein-coding
ENSG00000036257,-0.0068583625554706,-0.0094525025457149,1.512533984389366e-07,308588,CUL3,protein-coding
ENSG00000110696,-0.0226151934152275,-0.0278309953545465,6.61375709320008e-54,308398,C11orf58,protein-coding
ENSG00000180370,-0.0036507553378764,-0.0049707192055114,0.0057837071975933,308258,PAK2,protein-coding
ENSG00000143924,-0.0140827438635829,-0.0203097393230009,1.7283007369459985e-29,308176,EML4,protein-coding
ENSG00000136527,-0.0119431455831284,-0.0165331665812942,4.393472762083979e-20,308123,TRA2B,protein-coding
ENSG00000054118,-0.0225320800759111,-0.0294080052849336,6.359247138649875e-60,308098,THRAP3,protein-coding
ENSG00000174485,0.004715708933402,0.0059423989096943,0.0009752514525395,307936,DENND4A,protein-coding
ENSG00000119707,-0.0126851932950023,-0.0175450119769022,2.106859368937912e-22,307918,RBM25,protein-coding
ENSG00000132549,-0.0075311349633342,-0.0102628036028188,1.2647094020659669e-08,307461,VPS13B,protein-coding
ENSG00000143207,-0.0118630854489957,-0.0161410427209095,3.674163121686119e-19,307168,COP1,protein-coding
ENSG00000102317,-0.0018905737588311,-0.0023726820062693,0.1885769160182563,307074,RBM3,protein-coding
ENSG00000168036,-0.0064179213097235,-0.0087380435275054,1.3032811120786823e-06,306701,CTNNB1,protein-coding
ENSG00000132466,0.0067734577235751,0.0091842456699763,3.669047967813157e-07,306580,ANKRD17,protein-coding
ENSG00000158710,-0.0341132832557554,-0.0470140138125094,1.5112020237319789e-149,306574,TAGLN2,protein-coding
ENSG00000113580,-0.016223969785184,-0.0221502366054056,1.6170035703777823e-34,305937,NR3C1,protein-coding
ENSG00000158985,-0.0098468804852094,-0.0141807688751046,4.368388396027481e-15,305930,CDC42SE2,protein-coding
ENSG00000008294,0.0112890817998231,0.015632162839574,5.387473792635073e-18,305793,SPAG9,protein-coding
ENSG00000257923,0.0036744783712656,0.0049482560881936,0.0062139945445698,305782,CUX1,protein-coding
ENSG00000127914,-0.0190276880605397,-0.0260856813230789,3.5601541155161416e-47,305726,AKAP9,protein-coding
ENSG00000159388,-0.0150135932972246,-0.021200138503467,9.983315997601648e-32,305588,BTG2,protein-coding
ENSG00000102908,0.0037941942509929,0.0051508001193461,0.0044250132371174,305328,NFAT5,protein-coding
ENSG00000069275,-0.0172648119337846,-0.0233511339580039,4.44146853167485e-38,305153,NUCKS1,protein-coding
ENSG00000198399,-0.007412438771696,-0.0103563539699156,1.0796945313779204e-08,304797,ITSN2,protein-coding
ENSG00000084733,0.0038387098644961,0.0048459490417646,0.0075114932392944,304318,RAB10,protein-coding
ENSG00000083168,-0.008917399274421,-0.012325535295437,1.060770241963996e-11,304174,KAT6A,protein-coding
ENSG00000107581,0.0033489448688381,0.0045674612592092,0.0117779311016363,304097,EIF3A,protein-coding
ENSG00000116350,-0.010180778414198,-0.0140085143162367,1.1356329954770089e-14,303918,SRSF4,protein-coding
ENSG00000134333,-0.0143197055135625,-0.0191657847735769,4.823008428697906e-26,303233,LDHA,protein-coding
ENSG00000171530,-0.0041409321213862,-0.0055549402937877,0.0022273382510173,303072,TBCA,protein-coding
ENSG00000068305,-0.0084217457215078,-0.0113116103684105,4.746825715107316e-10,303054,MEF2A,protein-coding
ENSG00000005339,-0.0092473488744663,-0.0117622831324712,9.613588594146602e-11,302823,CREBBP,protein-coding
ENSG00000143774,-0.012274734174029,-0.0107771406765956,3.077712011774896e-09,302482,GUK1,protein-coding
ENSG00000087074,-0.0158863704088814,-0.0220436369286385,7.806760772517452e-34,302468,PPP1R15A,protein-coding
ENSG00000125534,-0.03344562651668,-0.0426014987885327,1.7067233729325842e-121,302442,PPDPF,protein-coding
ENSG00000092820,-0.0066123013465664,-0.0102025561573705,2.0186295702415483e-08,302378,EZR,protein-coding
ENSG00000111669,-0.0364927576265256,-0.0502263155363057,4.163780023224411e-168,302363,TPI1,protein-coding
ENSG00000197746,0.0012027339190236,0.0014685581454234,0.4194132063058264,302302,PSAP,protein-coding
ENSG00000112335,-0.0166435512361734,-0.0159448457313652,1.8382633959811425e-18,302266,SNX3,protein-coding
ENSG00000157540,-0.0133446509146765,-0.0182513983829601,1.1080794970639356e-23,302045,DYRK1A,protein-coding
ENSG00000166794,-0.0282720007059909,-0.0384534121566146,3.761027803301744e-99,301879,PPIB,protein-coding
ENSG00000112851,-0.0031790338569926,-0.0043752651554628,0.0162494055865771,301713,ERBIN,protein-coding
ENSG00000136810,-0.0275792151549647,-0.0317125842352283,6.7751675121997606e-68,301289,TXN,protein-coding
ENSG00000112576,-0.016379126660184,-0.0233748084342431,1.091243709332323e-37,301265,CCND3,protein-coding
ENSG00000172493,0.0011473372304991,0.0014159348826527,0.4370653181154693,301256,AFF1,protein-coding
ENSG00000114353,-0.0113599316508541,-0.0152669962504942,5.315143432662504e-17,301219,GNAI2,protein-coding
ENSG00000133226,-0.0230380844106637,-0.0321323480242242,1.2834327149177354e-69,301119,SRRM1,protein-coding
ENSG00000055917,-0.0068952189509447,-0.0093747497538916,2.726051059669422e-07,300773,PUM2,protein-coding
ENSG00000134294,-0.0066373797025625,-0.0094831420691576,1.9877312351165525e-07,300723,SLC38A2,protein-coding
ENSG00000141002,-0.0224653165301713,-0.0305778993369662,4.123999272931557e-63,300602,TCF25,protein-coding
ENSG00000135250,-0.0083847251616401,-0.0117058053498924,1.4159902048230051e-10,300228,SRPK2,protein-coding
ENSG00000144381,0.0092514515879446,0.012963917136943,1.2434167084130105e-12,299963,HSPD1,protein-coding
ENSG00000090060,-0.0070301488554594,-0.0090028268266486,8.22968990843714e-07,299843,PAPOLA,protein-coding
ENSG00000142168,-0.0264702347994502,-0.031308107782334,6.608411600364493e-66,299818,SOD1,protein-coding
ENSG00000127540,-0.0211304683156713,-0.0247653161115876,6.788011516933327e-42,299770,UQCR11,protein-coding
