gene,slope_z,r,p,n_cells_expr,gene_symbol
ENSG00000100129,-0.0217866357740364,-0.029449908008754,2.5873849336400417e-50,256426,EIF3L
ENSG00000164543,-0.0173685808484208,-0.0209942945848725,2.1650109193397423e-26,256306,STK17A
ENSG00000183826,-0.0069669854854697,-0.0095454968074786,1.3485255460114877e-06,256286,BTBD9
ENSG00000185420,-0.0080913927076449,-0.0118838598422628,1.8006798334510073e-09,256157,SMYD3
ENSG00000074054,-0.0191772181110454,-0.0262194356026419,3.35098444493156e-40,256154,CLASP1
ENSG00000173473,-0.0047675068278103,-0.0064378637870725,0.0011230232943505,256062,SMARCC1
ENSG00000061987,-0.0140758519110165,-0.0195610754790939,4.1925686704268e-23,256061,MON2
ENSG00000059804,-0.0152962930315682,-0.0204297039224208,4.800919065162924e-25,255956,SLC2A3
ENSG00000149100,-0.0218753296766677,-0.0297829665379429,2.5203689250082315e-51,255946,EIF3M
ENSG00000135968,-0.0198994481434855,-0.0302240892381244,9.236178401294805e-53,255731,GCC2
ENSG00000096746,-0.0065975246021948,-0.0088790799159244,7.147827843973786e-06,255621,HNRNPH3
ENSG00000134046,-0.0034119292046722,-0.0045436629025548,0.0216805951815058,255329,MBD2
ENSG00000117859,-0.0006367310979325,-0.0008602742983714,0.6638763002662037,255179,OSBPL9
ENSG00000196199,-0.0224961980139507,-0.0316566065699628,1.4590307207689513e-57,255064,MPHOSPH8
ENSG00000138767,-0.0224605465769336,-0.0332637309605354,2.3702869811499745e-63,254994,CNOT6L
ENSG00000162923,-0.0107926890606304,-0.0111476280027635,1.830130678105909e-08,254811,WDR26
ENSG00000024048,-0.0152421330712289,-0.0184876045198472,1.0664546383159628e-20,254601,UBR2
ENSG00000034713,-0.015641286034345,-0.0131747324052723,3.031130007653776e-11,254378,GABARAPL2
ENSG00000114861,-0.0202713572459303,-0.0264518473525499,1.3478020535506182e-40,254259,FOXP1
ENSG00000141376,-0.011375853573463,-0.0154393850371393,7.0238767457235044e-15,254158,BCAS3
ENSG00000113448,-0.0188202429861962,-0.0264649355939906,1.3254322430196348e-40,254055,PDE4D
ENSG00000183172,-0.0333153809966382,-0.0422840092325617,7.083673142039885e-101,254052,SMDT1
ENSG00000163602,3.8574025609404985e-05,4.94238829247565e-05,0.9801278030473108,253999,RYBP
ENSG00000123106,-0.0144431678142471,-0.0189082044245695,1.5768773092506857e-21,253973,CCDC91
ENSG00000143669,-0.0046581853209647,-0.0063438608127488,0.0013899466060785,253922,LYST
ENSG00000113282,-0.0094389216185207,-0.012907192964432,7.842319538097963e-11,253870,CLINT1
ENSG00000183648,-0.013531878934786,-0.017660207789799,5.717055055080886e-19,253788,NDUFB1
ENSG00000109180,-0.0244307421440937,-0.0319306550106739,3.1458140415078266e-58,253699,OCIAD1
ENSG00000089248,-0.0192671984359332,-0.0268351698234803,1.247447033648355e-41,253616,ERP29
ENSG00000114416,-0.0053615585561123,-0.0070764258980699,0.0003662793918642,253548,FXR1
ENSG00000065518,-0.0351744590075685,-0.0465621104140315,1.0964429684590169e-121,253541,NDUFB4
ENSG00000145349,0.0154742760289422,0.0212808637061293,8.650523606176233e-27,253464,CAMK2D
ENSG00000109756,-0.0164381289738496,-0.0230387809704668,4.150995240132533e-31,253419,RAPGEF2
ENSG00000052841,-0.0133600371999472,-0.0185275867016361,1.13270138217048e-20,253156,TTC17
ENSG00000198265,-0.0055808338500244,-0.0078550213834745,7.773647289952823e-05,253029,HELZ
ENSG00000137876,-0.0188452879378166,-0.0249424863345886,4.1185835829238724e-36,252978,RSL24D1
ENSG00000132485,-0.0168271128746236,-0.0230346165478854,4.988672816677692e-31,252823,ZRANB2
ENSG00000125347,-0.0053684815212641,-0.0072277069792905,0.0002798169317548,252694,IRF1
ENSG00000137478,-0.003912316706939,-0.0054387696526358,0.0062655638865863,252610,FCHSD2
ENSG00000047849,0.0002788262678888,0.0003809824910422,0.848154445311005,252588,MAP4
ENSG00000141367,-0.0177979093129634,-0.024100314717098,9.086318562318128e-34,252516,CLTC
ENSG00000111786,-0.0289826155990531,-0.0392336745979705,1.4844489849656437e-86,252416,SRSF9
ENSG00000148700,-0.0129164215295691,-0.0174695367731506,1.6886279296588793e-18,252350,ADD3
ENSG00000055044,-0.0016657106120205,-0.0023054870583267,0.2468443793113354,252308,NOP58
ENSG00000159023,-0.0024818523457927,-0.002123958400727,0.2861049520683875,252232,EPB41
ENSG00000104979,-0.0289384875368587,-0.038240502154328,2.978351942225809e-82,252204,C19orf53
ENSG00000241468,-0.031669023046271,-0.0383249401390342,1.3320699272238456e-82,252185,ATP5MF
ENSG00000105669,-0.0321790640339804,-0.0403322959191769,3.2627464149427114e-91,251985,COPE
ENSG00000139687,-0.0041080463357397,-0.0055378363410241,0.0054425189563084,251932,RB1
ENSG00000145743,-0.0113702359477565,-0.0155503959621818,6.014231068069681e-15,251805,FBXL17
ENSG00000102580,-0.0246064085095552,-0.0341388470579087,8.789637546219167e-66,251648,DNAJC3
ENSG00000181222,-0.0177218319021575,-0.0252150072205512,1.1097219566563458e-36,251636,POLR2A
ENSG00000132507,-0.0273687485283702,-0.0298123751351902,1.4108088042261725e-50,251584,EIF5A
ENSG00000160551,-0.0108478174937973,-0.0151455516552666,3.033441749240632e-14,251568,TAOK1
ENSG00000027697,-0.0189865633052346,-0.0254965280396748,1.8637064151809333e-37,251562,IFNGR1
ENSG00000082701,-0.0158608620572993,-0.0219932141643541,2.8876907734327733e-28,251245,GSK3B
ENSG00000113163,-0.0160198845284383,-0.0218009985784967,8.420510486393154e-28,251230,CERT1
ENSG00000114902,-0.033314794618843,-0.0442524523526713,4.308658936832989e-109,251195,SPCS1
ENSG00000147684,-0.0258522778189272,-0.0348875652942242,1.6889243130551206e-68,251194,NDUFB9
ENSG00000100393,-0.0110607336825243,-0.0154029554240388,1.1859076356714631e-14,251017,EP300
ENSG00000198887,-0.0123072315171816,-0.0171744975960208,7.661527471641458e-18,250974,SMC5
ENSG00000164463,-0.0131077246024873,-0.0176038521095799,1.1633126047123913e-18,250888,CREBRF
ENSG00000115904,-0.0120895152089822,-0.0174083046441963,2.7929963886057445e-18,250850,SOS1
ENSG00000078618,-0.0219264172515642,-0.0276546402295078,1.2752358920244445e-43,250721,NRDC
ENSG00000205531,-0.0267218998351417,-0.02970706699872,4.737001363936827e-50,250640,NAP1L4
ENSG00000084754,-0.0206754907581457,-0.0266683843329804,1.145932698893493e-40,250599,HADHA
ENSG00000152291,-0.0178237797709686,-0.0247194501020395,3.542950810896388e-35,250568,TGOLN2
ENSG00000145715,-0.0110926896971963,-0.0155257454049278,7.958561082278392e-15,250318,RASA1
ENSG00000163931,-0.0019370859384903,-0.0025410672608129,0.2036484746050904,250274,TKT
ENSG00000080371,-0.0112045093682336,-0.0149265858639678,8.31299582046284e-14,250107,RAB21
ENSG00000105968,-0.0273828690373675,-0.037445037252502,2.781507641390842e-78,250046,H2AZ2
ENSG00000120533,-0.0203331794677129,-0.0261590396027814,4.477875980090471e-39,249807,ENY2
ENSG00000129625,-0.0104433428648142,-0.0139039716075986,3.666770972978612e-12,249797,REEP5
ENSG00000086758,-0.0063757737680675,-0.0083395098239654,3.0718752212507905e-05,249792,HUWE1
ENSG00000125835,-0.0282788619613503,-0.0380605457391733,9.910769545696399e-81,249774,SNRPB
ENSG00000114784,-0.0016396678881621,-0.0013780762944734,0.4910493488543668,249714,EIF1B
ENSG00000198586,-0.0154793013290967,-0.022083135780193,2.553385139186907e-28,249703,TLK1
ENSG00000150907,-0.0168824866435996,-0.0230645570217905,9.92856088281991e-31,249599,FOXO1
ENSG00000169057,-0.0184471110149692,-0.0253936695640405,6.93768057079254e-37,249554,MECP2
ENSG00000164597,-0.0129096818990112,-0.0180112539801866,2.3000794418608344e-19,249535,COG5
ENSG00000173744,-0.006216950558392,-0.0081059987371448,5.150861086287367e-05,249461,AGFG1
ENSG00000111596,-0.0108300720187059,-0.0150424103709785,5.786142284933628e-14,249418,CNOT2
ENSG00000107263,-0.0099636477358617,-0.0138653858081216,4.401423963369305e-12,249327,RAPGEF1
ENSG00000257242,-0.0274971209632537,-0.036736331432291,3.3435493759352703e-75,249321,LINC01619
ENSG00000115677,-0.0239260869968167,-0.0310173531890846,4.24072549408569e-54,249187,HDLBP
ENSG00000198382,-0.004660439349169,-0.0064451019151049,0.0012944767913922,249168,UVRAG
ENSG00000143977,-0.0296777205240558,-0.0418576480250824,5.178119936753247e-97,249134,SNRPG
ENSG00000151414,-0.0155034800340009,-0.0210252421249328,9.15877246055153e-26,249085,NEK7
ENSG00000170348,-0.0313420364230081,-0.0438665005982633,2.4854947068732243e-106,249051,TMED10
ENSG00000129636,-0.0134909516862369,-0.0182260387915372,9.378626095809384e-20,249024,ITFG1
ENSG00000107099,0.0052783673070571,0.0074885167984148,0.000187277280569,248839,DOCK8
ENSG00000163939,-0.0158449789473552,-0.0218793246119113,1.034084043486184e-27,248583,PBRM1
ENSG00000114062,-0.0072235154652527,-0.0097903501912508,1.0570609735782957e-06,248515,UBE3A
ENSG00000138592,-0.0131713681133281,-0.0185691373435061,2.2498506036377187e-20,248089,USP8
ENSG00000111859,-0.0278707788607877,-0.0422424840663481,2.4769078300408627e-98,248008,NEDD9
ENSG00000168172,0.0025249357164716,0.0033659125413622,0.0938797761548916,247725,HOOK3
ENSG00000059758,-0.0132419889567289,-0.0183271565149727,7.585258391532566e-20,247532,CDK17
ENSG00000189079,-0.005414791844915,-0.0074605014526439,0.000205928451088,247506,ARID2
ENSG00000173113,-0.0296922958027535,-0.0404505821048919,3.9340084462079775e-90,247479,TRMT112
ENSG00000177733,-0.0202791112709776,-0.0265934161639818,6.0518823727151516e-40,247336,HNRNPA0
ENSG00000114978,-0.0142146364135762,-0.0192905897390002,8.50298484070276e-22,247286,MOB1A
ENSG00000134744,-0.0160230011587359,-0.0234492721235322,2.0094023688051662e-31,247241,TUT4
ENSG00000132670,-0.0112206801098317,-0.0152181290055797,3.8245522607462624e-14,247206,PTPRA
ENSG00000140990,-0.0350822803584026,-0.0453825728692265,8.050405024375354e-113,247140,NDUFB10
ENSG00000087365,-0.028971791828433,-0.0413826453499927,4.403158430236678e-94,247038,SF3B2
ENSG00000117410,-0.0221327905751202,-0.0278288074207285,1.5880257819314911e-43,247028,ATP6V0B
ENSG00000122565,-0.0152644994571388,-0.0199683787002057,3.2318214510735544e-23,247012,CBX3
ENSG00000143614,-0.0138529779187597,-0.0183034634804217,9.528226887542708e-20,246828,GATAD2B
ENSG00000134882,-0.0153592373954175,-0.0218058143229812,2.4664584799243443e-27,246637,UBAC2
ENSG00000184640,-0.0132280835191808,-0.0181998338101857,1.6223905810095711e-19,246472,SEPTIN9
ENSG00000137845,-0.0068281867764824,-0.0095997132746921,1.8830487333556108e-06,246434,ADAM10
ENSG00000277791,-0.0290124517698321,-0.0398636842338507,3.5111755970295745e-87,246303,PSMB3
ENSG00000265681,-0.0144781734541595,-0.0207745749149534,6.49690435575944e-25,246138,RPL17
ENSG00000171456,-0.0031628789667619,-0.0039507151731382,0.0500290295482229,246057,ASXL1
ENSG00000184203,-0.0246775710223905,-0.0354321749332822,3.503341243362876e-69,246023,PPP1R2
ENSG00000100353,-0.0234306770126011,-0.0318269752481105,3.7951274663701203e-56,245934,EIF3D
ENSG00000119318,-0.013434183479819,-0.0170704614485725,2.5590423354937785e-17,245876,RAD23B
ENSG00000178980,-0.0327535093457466,-0.0464837871249102,1.1993076580576172e-117,245814,SELENOW
ENSG00000103275,-0.0242696950358348,-0.0312212762408006,4.7740880133934135e-54,245699,UBE2I
ENSG00000145833,-0.0154492079674598,-0.0210462292943511,1.776978130753548e-25,245623,DDX46
ENSG00000197442,-0.0137372533071667,-0.0194555413493647,5.306006489359983e-22,245575,MAP3K5
ENSG00000231607,0.002908623538703,0.0037093676397071,0.0660680797428487,245513,DLEU2
ENSG00000165629,-0.0361369554088928,-0.0501483126541984,1.8931300245931456e-136,245491,ATP5F1C
ENSG00000101782,-0.001827257323676,-0.0015249678435887,0.4499651604533335,245426,RIOK3
ENSG00000075568,-0.011098533392481,-0.0158270194570758,4.496167482726886e-15,245365,TMEM131
ENSG00000160789,-0.0064911663693679,-0.0088801903125106,1.092166890086866e-05,245283,LMNA
ENSG00000167323,-0.0140360452099759,-0.0194060323366575,7.169979058740436e-22,245248,STIM1
ENSG00000122042,-0.0083334992336473,-0.0111594775805788,3.2775909550434735e-08,245188,UBL3
ENSG00000120705,-0.0161136089719525,-0.0218427878194546,3.1469001750208397e-27,244790,ETF1
ENSG00000204406,-0.0109570364067009,-0.0146891782346587,3.660650235548076e-13,244759,MBD5
ENSG00000196776,-0.0203825712101718,-0.0281766152870167,3.728687871321251e-44,244595,CD47
ENSG00000165678,-0.0388824781602449,-0.0392245265222885,7.122178474794467e-84,244536,GHITM
ENSG00000158019,-0.0046448099976149,-0.00635956281829,0.0016620848948595,244525,BABAM2
ENSG00000067167,-0.0257145481430593,-0.0349105987729672,8.233735176615065e-67,244509,TRAM1
ENSG00000135821,-0.0121438337897468,-0.0108437365829859,8.267922273111897e-08,244423,GLUL
ENSG00000133961,-0.0136197604791182,-0.0192885090220225,1.5095754789771598e-21,244287,NUMB
ENSG00000006125,-0.0212839678404075,-0.025081729480622,2.8590773680150154e-35,244057,AP2B1
ENSG00000087274,-0.0257499437588417,-0.0314908267972601,1.4108513784018083e-54,243956,ADD1
ENSG00000136003,-0.0327267780678541,-0.0321770527956893,7.396076360518487e-57,243754,ISCU
ENSG00000106028,-0.0310591199990927,-0.0428818979635323,1.5248387719003006e-99,243683,SSBP1
ENSG00000143198,-0.0357313460758776,-0.0462065482257181,2.8476203895776104e-115,243667,MGST3
ENSG00000186184,-0.0223137127126372,-0.0224606447301426,1.4395827607371959e-28,243631,POLR1D
ENSG00000171735,0.0023443942236255,0.0031502566359558,0.1199633178751236,243630,CAMTA1
ENSG00000080802,-0.0128966052086309,-0.0169750120111424,5.4261083753825866e-17,243504,CNOT4
ENSG00000066084,-0.009143567523916,-0.0127894680928256,2.76990791785289e-10,243489,DIP2B
ENSG00000167470,0.0015551562074667,0.0020826164893477,0.3041559761147614,243445,MIDN
ENSG00000075884,-0.0057370858476941,-0.0082674910525496,4.522860869138467e-05,243417,ARHGAP15
ENSG00000065135,-0.021122604053718,-0.0280014261168527,1.9980125545281133e-43,243408,GNAI3
ENSG00000188229,-0.0273625692614118,-0.03403123354606,2.7028469501238564e-63,243390,TUBB4B
ENSG00000088205,-0.0214785517661822,-0.0304595970859872,5.145771412231381e-51,243165,DDX18
ENSG00000163681,-0.0068433042937127,-0.0098449636749175,1.207465673910516e-06,243124,SLMAP
ENSG00000147162,-0.0163844595529157,-0.0227173136624543,4.1615480300433736e-29,242926,OGT
ENSG00000044115,-0.006661889158105,-0.0086575169349165,1.9828901273690025e-05,242889,CTNNA1
ENSG00000136770,-0.0140886823399673,-0.0197165996351811,2.532469967463367e-22,242879,DNAJC1
ENSG00000156831,-0.017049675820503,-0.0234478096537515,6.818120942275051e-31,242861,NSMCE2
ENSG00000288701,0.0052130687983927,0.0068521889794646,0.0007357677591095,242724,PRRC2B
ENSG00000156650,-0.0217274860204802,-0.0313187442115559,1.0003509623814524e-53,242670,KAT6B
ENSG00000169230,-0.025648161057888,-0.0327252093380393,1.7252514407567557e-58,242640,PRELID1
ENSG00000154217,-0.0085613472120219,-0.0122220361526412,1.7442764621950102e-09,242592,PITPNC1
ENSG00000130779,0.0196727610225957,0.0254802335967801,3.8878338943678586e-36,242586,CLIP1
ENSG00000138688,-0.0263172809500898,-0.0375820143404788,1.5419118988974342e-76,242560,BLTP1
ENSG00000115128,-0.0289435817568753,-0.0380689018576341,1.8311613663120983e-78,242487,SF3B6
ENSG00000198625,-0.0126953977371512,-0.0176600947348133,3.4237342651373386e-18,242458,MDM4
ENSG00000120963,-0.0179919958314835,-0.0238719896382083,7.089967331039488e-32,242189,ZNF706
ENSG00000122257,0.001644080340402,0.0022328699973371,0.2719606186667896,242060,RBBP6
ENSG00000166128,-0.0185151883662414,-0.024353148435112,4.629939976976704e-33,241846,RAB8B
ENSG00000139793,-0.0087321105923419,-0.0112640739790063,3.0569449689040135e-08,241721,MBNL2
ENSG00000131981,-0.0033814041108242,-0.0033413867467467,0.1005277603266864,241576,LGALS3
ENSG00000048828,-0.0073453243370888,-0.0100824096232632,7.243074327759139e-07,241487,FAM120A
ENSG00000185651,-0.0240555230699435,-0.0313068797916439,2.0028848586730032e-53,241444,UBE2L3
ENSG00000145494,-0.0341779649635201,-0.0440815585198316,4.505141234964691e-104,241289,NDUFS6
ENSG00000132155,-0.0124804512107308,-0.0172916018349734,1.9981415980288704e-17,241259,RAF1
ENSG00000133858,-0.0056118510099371,-0.0076517048745912,0.0001712792802033,241206,ZFC3H1
ENSG00000170248,-0.0131940271566375,-0.0182715065045027,2.8554345612283576e-19,241196,PDCD6IP
ENSG00000102786,0.0147953597110051,0.0201686712009711,3.938373958271889e-23,241167,INTS6
ENSG00000165637,-0.0332064185212278,-0.0458254227414059,2.9545084835200133e-112,241147,VDAC2
ENSG00000092108,-0.0150775618906075,-0.0208712893028389,1.193980366425044e-24,241094,SCFD1
ENSG00000134248,-0.0310590359343484,-0.0327723381433254,2.7721213183636192e-58,241063,LAMTOR5
ENSG00000165525,-0.0165843854342824,-0.0232907037080538,2.7817260355588843e-30,241005,NEMF
ENSG00000196233,-0.018238979960246,-0.0253134070689806,1.8347435503729487e-35,240984,LCOR
ENSG00000172354,-0.0204889843024485,-0.0257853668386987,1.003264156362218e-36,240925,GNB2
ENSG00000158417,-0.0155301301652297,-0.0219092393487827,5.7837287030032175e-27,240793,EIF5B
ENSG00000182117,-0.024560882832719,-0.0323718962758181,7.690129841030852e-57,240753,NOP10
ENSG00000180817,-0.0289116201492505,-0.0402150760243281,9.992994059134444e-87,240725,PPA1
ENSG00000075711,-0.0123636049994477,-0.0177812081657861,2.678800744532339e-18,240698,DLG1
ENSG00000126070,-0.0033357488366868,-0.0044609772830228,0.028664736040971,240581,AGO3
ENSG00000162613,-0.0114469425303366,-0.0155929167810909,2.0317307325452472e-14,240581,FUBP1
ENSG00000163605,-0.0144883619488123,-0.0187211289836471,4.192143326388663e-20,240566,PPP4R2
ENSG00000065548,-0.0206991172897606,-0.0282206514707767,1.3793005582652065e-43,240565,ZC3H15
ENSG00000093167,-0.0066413875407149,-0.0083775292870422,3.998885974707999e-05,240393,LRRFIP2
ENSG00000163714,-0.0188429315389037,-0.0263976408096281,2.560840917217324e-38,240336,U2SURP
ENSG00000176407,-0.007332967782299,-0.0095512900095703,2.8484992791871413e-06,240227,KCMF1
ENSG00000080815,-0.014317609467111,-0.0198888515111267,1.8732582933457261e-22,240198,PSEN1
ENSG00000204389,0.032992354531152,0.0428886062562052,3.5535195436654364e-98,240194,HSPA1A
ENSG00000115484,-0.0112920705157047,-0.0149593141242138,2.2763520787579985e-13,240168,CCT4
ENSG00000214253,-0.0211241828290183,-0.0177399278221247,3.492849716994345e-18,240155,FIS1
ENSG00000127947,-0.0146250668953998,-0.0193084081159023,3.02131359398094e-21,240102,PTPN12
ENSG00000136709,-0.0169895764659282,-0.0234496381679131,1.4680444457153922e-30,240055,WDR33
ENSG00000132432,-0.0273793946383664,-0.0361316027567771,3.7075290262746975e-70,240012,SEC61G
ENSG00000132824,-0.0212651733641342,-0.0277164346441415,5.2202246066362236e-42,239994,SERINC3
ENSG00000164329,-0.0116061383362226,-0.0164589064650192,7.487574354476714e-16,239917,TENT2
ENSG00000180357,-0.0082514475884506,-0.0112827817636957,3.278433877909246e-08,239854,ZNF609
ENSG00000141522,-0.0247188603306132,-0.034335335027886,1.7570107387550942e-63,239823,ARHGDIA
ENSG00000187735,-0.0196392414735713,-0.0238345239015785,1.7858553296532752e-31,239723,TCEA1
ENSG00000105323,-0.0221183862372079,-0.02998512308413,9.12293433947592e-49,239464,HNRNPUL1
ENSG00000149311,-0.0102406933657913,-0.0146161794852796,8.530620010682598e-13,239435,ATM
ENSG00000157837,-0.0022705027692731,-0.0031818063719382,0.119497888686828,239424,SPPL3
ENSG00000099795,-0.0382885566325275,-0.0502701714985266,9.401014096511692e-134,239402,NDUFB7
